target_id,Pm_1_f,Pm_2_f,Pm_3_m,Pm_4_f
XM_015817146.2,0,0,0,0
XM_015817148.1,0,0,0,0
XM_015817149.1,0,0,0,0.0122558
XM_015817152.1,0,0.579474,0,0
XM_015817153.1,0,0,0,0
XM_015817154.1,0.121798,0,0.0303075,0.0159839
XM_015817156.1,1.12939,9.91424,17.5222,985.45
XM_015817157.1,0.0343906,0,0,12.7635
XM_015817158.2,3826.71,31.5708,2354.75,1806.24
XM_015817159.1,0.0205285,1.03867,0,0.00807326
XM_015817160.1,0,0,0.0104067,0
XM_015817161.1,0,0,0.962761,0
XM_015817162.1,0,0,0,0
XM_015817163.1,0,0,0,0
XM_015817164.1,0,0,0,0
XM_015817165.1,0.0910274,0,0,0
XM_015817166.1,0.0576385,0,0,0
XM_015817167.1,0,0,0,0
XM_015817168.1,0.0225412,0,0,0.00886574
XM_015817170.2,0.553442,19.5254,608.339,806.587
XM_015817171.2,970.822,0,36.0491,0.371912
XM_015817172.2,0.0851103,1.53978,8.10194,0.100767
XM_015817173.1,0,0,0,0
XM_015817174.1,0,0,0.0347288,0
XM_015817175.1,0.0306811,0,0,0.0120726
XM_015817176.1,0,0,0,0
XM_015817177.1,0,0,0,0
XM_015817178.1,0.199695,0,0.1491,0
XM_015817179.1,0.118613,1.19327,22.9497,0.317255
XM_015817180.1,0,0,0.0099533,0.0104911
XM_015817181.1,0,0,0,0.0111577
XM_015817182.2,172.938,0,0.0458233,0
XM_015817183.1,0,0,0,0
XM_015817186.1,0,0,0,0
XM_015817187.1,0.0419813,0.429982,8.04304,0.0220055
XM_015817188.1,0,0,0,0
XM_015817189.1,0,0,0.452754,0
XM_015817190.1,0.192992,2.32204,0,171.864
XM_015817191.1,1.06E-08,0.000805259,0,6.47E-06
XM_015817192.1,0,0,0.0361581,0
XM_015817193.1,0.322139,3.8755,14.1613,0.197233
XM_015817194.2,0.0184544,0.374917,18.7344,0.00725673
XM_015817195.1,0,0,0,0
XM_015817198.1,0,0,0,0.0149842
XM_015817199.1,0,0,0,0
XM_015817200.1,0.0661267,1.30817,47.1043,0.0520467
XM_015817201.1,0,0,18.5589,0
XM_015817202.1,0,0,0,0
XM_015817203.1,0,0,0,0
XM_015817204.1,0,3.9748,0.184456,0.0653213
XM_015817205.1,0,0,0,0
XM_015817206.1,0,0,0,0
XM_015817207.1,0,0,0,0
XM_015817208.1,0,2.5255,0.105821,0.14923
XM_015817209.1,0.0908898,0.439736,18.2519,59.4874
XM_015817210.2,43.431,0,60.184,0.345845
XM_015817211.1,0.0545371,2.59708,48.8569,0.150412
XM_015817212.1,0.0375488,0,19.8032,0.0147805
XM_015817213.1,0,0.601572,10.1994,5.39289
XM_015817214.1,0,0,53.8471,0
XM_015817215.1,0,0,0,0
XM_015817216.1,0,0,0,0
XM_015817217.1,0,0,0,0
XM_015817218.1,0,0,0,0
XM_015817219.2,0,0,0,0.0196777
XM_015817221.1,0,0.810694,0,0
XM_015817222.1,0,0,0,0
XM_015817223.2,0,0,0,0
XM_015817224.2,0,0,0,16.5152
XM_015817225.1,0,0,0,0
XM_015817226.1,0,0.453165,1.19185,0
XM_015817227.2,0.287752,0.924037,43.983,3.56999
XM_015817228.1,20.0427,1.3271,38.1684,0.105699
XM_015817229.1,0.0165909,0,0,0
XM_015817230.1,0.0660963,0.980706,22.4374,0.0910398
XM_015817231.1,0.0460956,0.784867,57.0136,0.0181229
XM_015817232.2,0,0,78.0464,0
XM_015817233.1,0,0,0,0
XM_015817235.2,0,0,0,0
XM_015817236.2,0,0,0,0
XM_015817237.2,0,0,0,0
XM_015817238.1,0.285855,0,0,0
XM_015817239.1,0.838541,0.122709,0,73.8266
XM_015817240.1,12.0273,0.455852,49.9672,0
XM_015817241.1,0.0181564,0.184533,0.00677641,0.0356972
XM_015817242.1,0.014751,0,31.6442,0.00579932
XM_015817243.1,0,0,0,0
XM_015817244.1,0,0,0,0
XM_015817245.1,0,0,0,0
XM_015817246.1,0.515367,0,19.2404,6.65181
XM_015817247.1,0,0,0.00457194,0.0144463
XM_015817249.1,0,0,15.3052,0.0141074
XM_015817251.1,0.107256,3.74626,0.120129,700.701
XM_015817253.1,0.0330482,0.980706,57.7648,0.0390171
XM_015817254.1,0.186975,0,74.8849,2.98227
XM_015817255.1,0.122124,4.02549,134.206,297.032
XM_015817256.1,0,0,25.1627,0
XM_015817257.1,0,0,26.7784,0
XM_015817258.2,0.10694,0,9.46195,0.0422501
XM_015817259.1,0,0,0,0
XM_015817260.1,0.113908,1.08036,28.4877,0
XM_015817261.1,0,0.393952,44.4128,0.0158851
XM_015817262.1,52.0504,631.007,12.1096,3.90635
XM_015817263.1,1136.81,2.74554,399.216,276.599
XM_015817264.1,0.0165413,0.168621,14.298,0.0130076
XM_015817265.1,0.211342,4.11295,146.946,0.183068
XM_015817266.1,0.0296569,0,29.2778,0.0233379
XM_015817267.1,0.0657041,1.81E-08,0.784384,0
XM_015817268.1,0,0.333089,2.15216,0
XM_015817269.1,0,0,0.0508342,73.7818
XM_015817270.1,915.456,10.5303,532.523,34.5471
XM_015817271.2,0,0,0.025945,0
XM_015817272.1,0,0.29631,7.86937,8.70597
XM_015817273.1,2.68365,14.1117,285.217,1394.16
XM_015817274.1,0.0304345,0.302469,0.0227188,0.0119754
XM_015817276.1,0.0406627,0.411625,0.0379411,0.0159912
XM_015817278.2,0,0,0,0
XM_015817279.1,0,0.542891,62.0173,0.0451364
XM_015817281.1,0,0,0,0
XM_015817282.1,0,0,0,0
XM_015817283.1,0.0202171,0.409398,0.0377279,0.00795065
XM_015817284.1,0,0,0,0
XM_015817285.1,0,0,0,0
XM_015817286.2,0,0,0,0
XM_015817287.2,0,0,0,0
XM_015817288.1,1.29971,0,9.70389,293.629
XM_015817289.2,0,0,0,0
XM_015817290.1,0,0,0,0
XM_015817291.1,0.00163091,0,1.09973,0.00059096
XM_015817292.1,0,0,0,0
XM_015817293.1,0,0,0,0
XM_015817294.2,0,0.332504,0.01256,0.0264866
XM_015817296.1,0,0,0,0
XM_015817297.1,0,1.78688,15.7458,0.520598
XM_015817298.1,0.065524,0,1.25374,0.0258862
XM_015817299.1,0.453382,2.41631,65.4362,72.0912
XM_015817300.1,21.6813,0,0.0515447,0
XM_015817301.1,0.127857,1.24335,0.0954464,0.0671235
XM_015817302.1,0,0,0,0
XM_015817303.1,0.882183,2.47352,81.1674,0.421968
XM_015817305.1,0,0.520478,0,0.010218
XM_015817307.1,0.0352497,0.694612,0.0263136,0
XM_015817308.1,0.224062,2.06212,47.5917,27.1021
XM_015817310.1,0,0.483879,0,0
XM_015817311.1,0,0,0,0
XM_015817316.1,0.0331548,0.983681,0.0989983,0.0521908
XM_015817317.1,0.118309,2.79465,33.2318,0.0699378
XM_015817318.1,0,0,0,1.77741
XM_015817319.1,0.25848,1.09198,240.174,0.357817
XM_015817320.1,0.0478948,2.76873,0.143018,0.094318
XM_015817321.1,0,2.34074,2.78529,0
XM_015817322.1,0.0493735,0,23.9028,0.0194476
XM_015817323.1,310.779,0.761598,32.8711,0.00995537
XM_015817324.1,0.272649,1.68248,94.3996,108.001
XM_015817325.1,0.0899807,0.435685,86.4335,116.081
XM_015817326.1,0.815205,6.02133,173.036,0.293264
XM_015817328.1,0,0,0,0
XM_015817330.1,1.36786,9.21735,229.498,0.706694
XM_015817331.1,0,0,1.91881,0
XM_015817332.1,0,0,2.35613,0
XM_015817335.1,1.47578,9.71736,272.659,0.700998
XM_015817336.1,0,0,0,0
XM_015817337.1,0,0,171.313,0
XM_015817338.1,0,0,0,0
XM_015817339.1,49.1844,5.98605,321.665,181.335
XM_015817341.1,0.183677,0.821722,0.068572,0
XM_015817343.2,0.0341135,0,0.522039,20.5682
XM_015817344.1,1.52813,10.8454,0.696541,1379.51
XM_015817345.1,0,0,0,0
XM_015817346.1,0.659311,13.9543,15.1117,0.105101
XM_015817347.1,0,0,0,0
XM_015817348.1,0,1.37101,20.2061,0.0587341
XM_015817350.1,0,0,0,0
XM_015817351.1,0,0,0,0
XM_015817352.1,726.301,8.52667,119.16,0.942486
XM_015817353.1,0,0,0.0280258,0
XM_015817354.1,0.118384,0.29458,63.8589,18.3175
XM_015817355.1,0,0.327468,50.0734,0.0260593
XM_015817356.1,0,0.763676,0,0
XM_015817357.1,0,0,0,0
XM_015817358.1,0,0,0,0
XM_015817359.1,0.0301666,0,0.0112594,0
XM_015817360.1,0,0,0.073974,0.0156045
XM_015817362.1,0,0,0,0
XM_015817363.1,0,0,0,0
XM_015817364.1,0,0,9.20363,0
XM_015817365.1,0,0,0.224475,7.91583
XM_015817366.1,0.081107,0.395807,0,0
XM_015817367.2,0,0,0.00963203,0.010152
XM_015817368.1,0,0,0,0
XM_015817369.1,0.0557957,0,0.020825,0.0219516
XM_015817370.1,0,0,0.0176152,0
XM_015817372.1,0,0,0,0
XM_015817373.1,0,0,50.4647,0
XM_015817374.1,0,0,0,0
XM_015817375.1,0,0,3.54585,0
XM_015817376.1,0,0,0,0
XM_015817377.1,0,0,0,0
XM_015817378.1,0,0.458658,7.31673,0.0187386
XM_015817379.1,2.35166,0.221667,15.7004,26.9734
XM_015817380.1,0.011291,0,2.79808,0
XM_015817381.1,0.0386433,0.232207,1.1008,3.79191
XM_015817382.1,0,0,0,0
XM_015817383.1,0,0,0,0
XM_015817385.1,0,0,0,0
XM_015817386.2,0.0671594,3.12984,0.125348,0.105915
XM_015817387.2,0,0,0,0
XM_015817388.1,0,0,0,0
XM_015817389.1,0,0,0,0
XM_015817390.1,0,0,0,0
XM_015817392.1,0.122057,1.23555,75.5302,0.0640012
XM_015817395.1,0.0767585,0.704,0.0286537,5.90445
XM_015817396.1,0.164476,1.89567,137.851,254.238
XM_015817397.1,0.0524312,0,0,0
XM_015817398.1,0,0,0,0
XM_015817399.1,0,7.19E-09,0,0
XM_015817400.1,0.0381661,0.374089,0.028491,0
XM_015817401.1,0,0,0,0
XM_015817402.1,0.5553,4.3577,212.682,0.477248
XM_015817403.1,0.116727,0.761733,0.0290456,0.0306341
XM_015817404.2,143.163,6.20743,191.199,340.699
XM_015817405.1,0.0259934,0.260418,1.00678,0.0110328
XM_015817406.1,0,0,0.0189762,0.0400524
XM_015817407.1,0.0984662,0,0,0
XM_015817408.1,0,0,0,0
XM_015817409.1,0,0,0.015974,0.0337018
XM_015817410.1,0,0,0,0.0167016
XM_015817411.1,0,0,2.42181,0
XM_015817412.1,0.034325,0,0,91.7539
XM_015817413.1,0.0845106,0.38261,0.0420645,0
XM_015817415.1,0,0,0,0
XM_015817416.1,0.0632628,0.593563,76.0159,0.0748117
XM_015817418.2,0,0,0,0
XM_015817419.1,0,0,0,0
XM_015817420.1,0,0.482953,0.0751614,0.0793181
XM_015817421.2,0,0,0.00779299,0
XM_015817422.1,0,0,53.853,105.06
XM_015817423.2,0.0411095,0,0.0306885,0
XM_015817424.2,0,0,0,0
XM_015817425.1,0,0,0,0
XM_015817426.1,0,0,0.0608058,0
XM_015817427.1,0,0,0,0
XM_015817428.1,0.0698833,0,21.8059,0
XM_015817429.1,0,0,0,0
XM_015817430.1,0.135753,0.814321,44.7802,0.0961321
XM_015817432.2,0.0026011,0.16319,0.00191979,204.219
XM_015817433.2,0.210494,1.43568,0.107438,0.411739
XM_015817434.1,0.302575,0,37.1553,0.0264618
XM_015817436.1,0.162333,0.964458,89.285,0.0638823
XM_015817437.1,0,0,0.0148287,0.00781223
XM_015817439.2,0,0.401903,22.2808,0.0324633
XM_015817440.1,0,0,3.7623,0
XM_015817441.1,0.059252,0,0.110587,0.0700534
XM_015817442.1,5772.45,75.2289,3745.4,2157.88
XM_015817443.2,0.0270352,0,5.05167,0.00354183
XM_015817444.1,0,0.514813,0.00958391,0
XM_015817445.1,0.0785172,0,63.3397,0.0619519
XM_015817446.1,0.0694272,0,0,0
XM_015817449.1,0.187986,0.838103,20.5975,16.1435
XM_015817450.1,0.0318488,0,7.92987,0
XM_015817451.1,0.034506,0,4.79106,0
XM_015817452.1,0,0.578146,0,0.0242111
XM_015817454.1,0.282048,1.17142,8.84327,0.167413
XM_015817455.2,0,0,0,0
XM_015817457.2,0,0,33.6317,0.033993
XM_015817458.1,0,0,0.02514,0
XM_015817459.2,0.138344,0.445692,23.1856,0.0363215
XM_015817460.1,0,0,0,0
XM_015817461.1,0,0,0,0
XM_015817462.2,0,0.270567,0,0
XM_015817463.1,0,0.59777,0,0.0591258
XM_015817464.1,0,0,0,0
XM_015817465.1,0,0,0,0
XM_015817466.1,0,0,0,0
XM_015817467.1,0,0,0,0
XM_015817468.1,0,0.866906,0.0730357,7.99636
XM_015817469.1,3.33134,33.2607,1024.78,2385.62
XM_015817470.1,0,0,0,0
XM_015817471.1,0.376169,2.76709,6.51558,1.39474
XM_015817472.1,0,0,0,0
XM_015817473.1,0,0,0,0
XM_015817474.1,0.0916422,0.443083,39.3885,0.0180448
XM_015817475.2,0,0,0,0
XM_015817476.2,0.0978741,0,0.0365327,0.0578256
XM_015817477.2,0,0,0,0.0599167
XM_015817478.1,1779.07,43.6895,1541.15,1931.46
XM_015817479.1,0,0,16.99,0.00822356
XM_015817480.1,0,0,0,0
XM_015817481.1,0,0,0,0
XM_015817482.1,976.051,11.6401,530.389,37.5459
XM_015817483.1,0,0,0.557778,0.0700217
XM_015817484.1,0,0,0,0
XM_015817485.1,0,0,0.0148587,0.0145546
XM_015817486.1,0,0,0.0109553,0
XM_015817487.1,0,0.252511,0,0
XM_015817488.1,0,0,0,0
XM_015817489.1,0,0,0,0
XM_015817491.1,0.0400123,0.3909,59.9328,0.0787615
XM_015817492.1,0.032852,0.325077,2.25617,0
XM_015817493.1,0,0,0,0
XM_015817494.1,0,0,0,0
XM_015817495.1,0,0,0,0
XM_015817496.1,0,0,0,0
XM_015817497.1,0,0,0.00790771,0.00833264
XM_015817498.2,0,0,0.0119561,0
XM_015817499.1,0,0,0,0
XM_015817500.1,0,0,0,0
XM_015817501.1,0,0,1.54E-05,0
XM_015817502.1,0,0,8.79783,0
XM_015817503.1,0,0,2.19E-06,0
XM_015817504.1,0.0568761,0,114.019,0.0671319
XM_015817505.1,0,1.75383,49.663,0
XM_015817506.1,0,0,0,0
XM_015817508.1,1370.63,24.7918,1480.98,2456.66
XM_015817509.2,1370.63,24.7918,1480.98,2456.66
XM_015817511.1,0.0358467,0.352811,0.976716,0.0141092
XM_015817512.1,0,0.453437,63.192,0.0185055
XM_015817513.1,0,0,0,0
XM_015817514.1,0,0.674019,1.38902,20.4709
XM_015817515.1,0.127535,0,0.165075,0.0251676
XM_015817516.1,0,0.766916,0.58537,0
XM_015817517.2,0,0,0,0
XM_015817518.1,0.0408394,0.422868,35.4311,0.00963009
XM_015817519.1,0,0,0,0
XM_015817520.1,0,0,0,0
XM_015817521.1,2.60712,0.507912,73.9994,101.119
XM_015817522.1,0.173142,0.420435,85.6943,0.0511318
XM_015817523.2,0,0,0,0
XM_015817524.1,0.0322919,0.319855,0.277212,0
XM_015817525.1,0.104013,0,80.2663,0.0410876
XM_015817526.1,0,0,0.0208631,0
XM_015817527.1,0,0,0,0
XM_015817528.1,0,0,0,0
XM_015817529.1,0,0,0,0
XM_015817531.1,0,0,0,0
XM_015817532.1,0,0,0,0
XM_015817535.1,0.121505,0,0,0
XM_015817536.1,0,0,0,0
XM_015817537.1,0,0,36.0159,0
XM_015817538.1,0.0377016,0.574036,17.2794,0.0444766
XM_015817539.1,0,0,2.93246,0.0135027
XM_015817540.1,0.0847782,0,61.6182,0.0111182
XM_015817542.1,0,0,0,0
XM_015817545.1,3.67518,3.67971,88.3395,71.0472
XM_015817546.1,0.0814282,0.397261,0.759832,0.0160292
XM_015817547.1,0.0624395,0.586661,0.0932294,0
XM_015817548.1,0.0900933,0,0.016814,0
XM_015817549.1,0.0441079,0.427803,0.0340405,0.0538078
XM_015817550.2,0.0386374,0.378391,0.0144214,0.0456297
XM_015817551.1,0,0,0.0589823,0
XM_015817552.1,4.62459,0.394049,0,0.0152824
XM_015817554.1,0.174556,3.14679,95.3537,0.0885888
XM_015817555.1,0,0,54.9939,0.0805148
XM_015817556.2,0.0637259,0,0.0594629,0
XM_015817557.1,0,0,0,0
XM_015817559.1,0,0,0,0
XM_015817560.1,0,0,0,0
XM_015817561.2,0,0,0,0
XM_015817563.1,0,0,50.6503,0
XM_015817564.1,0,0,0,0
XM_015817566.2,0.0601937,0,2.94342,0.664257
XM_015817567.1,0,0,0.0411409,0
XM_015817568.2,0,0,0,0
XM_015817569.1,0,0,0,0
XM_015817570.1,0.048248,0.464571,0.0180091,0
XM_015817571.1,0,0,0.0703708,0
XM_015817572.1,0.171901,1.25295,0,0.0169215
XM_015817573.1,0,0,0,0
XM_015817576.2,0,0,0,0
XM_015817577.1,0,0,0.0404605,0
XM_015817579.1,0,0,0,0
XM_015817580.2,0,0,0,0
XM_015817582.2,0,0,0,0
XM_015817583.1,0,0,0,0
XM_015817584.1,0,0,0.0400762,0
XM_015817585.1,0,0,0,0.023236
XM_015817587.1,0,0.624418,0,0
XM_015817588.1,0,0,0,0
XM_015817589.1,0,0,0,0
XM_015817590.1,0,1.30595,0,0
XM_015817591.1,0,0.7204,2.90006,0.014426
XM_015817592.1,0.268544,1.1261,74.7382,15.7747
XM_015817593.1,1.20361,0.894545,0.604771,1.31263
XM_015817594.1,0,1.15709,0.0518371,0
XM_015817595.1,0,0,0.0165142,0.0696883
XM_015817597.1,0,0,0.291004,0
XM_015817598.1,0,0,0.0735391,0
XM_015817599.1,0.395071,0.772621,27.8111,2.8462
XM_015817601.1,0,0.745618,11.4494,0
XM_015817602.2,0,0,73.6493,0
XM_015817603.1,0,0,0,0
XM_015817604.1,0,0,0,0
XM_015817605.1,0,0,0.0351152,0
XM_015817606.1,0,0,2.40E-09,0
XM_015817607.1,27.6292,0.642972,0.0242359,0.0127765
XM_015817608.1,0.0585768,0,0.0218652,1.56972
XM_015817609.2,0,0,0,0
XM_015817610.1,0,0,0,0
XM_015817611.2,0.0648009,1.21281,0.0483781,0
XM_015817614.1,0,0,0,0
XM_015817616.2,0,0,0,0
XM_015817617.1,0.0496118,0.953132,0,0.0390833
XM_015817618.2,0,0,81.6397,0.0655284
XM_015817619.2,0.687604,6.68242,62.7773,162.581
XM_015817620.1,0,0,0,0
XM_015817621.1,5.85521,0.203762,4.50582,4.91386
XM_015817622.1,0,0.0914888,0,0
XM_015817623.1,0,0,2.70E-07,1.43E-07
XM_015817624.1,0,0.599401,0,0
XM_015817625.1,0,0,0,0
XM_015817626.1,0,0,0.032621,0.0689812
XM_015817627.1,0,0,0.0196137,0
XM_015817628.1,0,0,0,0
XM_015817629.1,0,0,0,0
XM_015817630.1,0,0,0,0
XM_015817633.1,0,0,0,0
XM_015817634.1,0,0,0,0.0539159
XM_015817636.1,0,0,0,0
XM_015817638.1,0,0,0,0
XM_015817639.1,0,0.160265,2.91166,0.00617154
XM_015817640.1,0,0.668549,0,0
XM_015817641.1,0,0,0,0
XM_015817642.1,0.154897,1.03491,4.6154,188.438
XM_015817644.1,0,0,0.0107572,0
XM_015817645.1,0.0811527,0.396014,0.151452,0.0319497
XM_015817646.1,0.0910623,0,0.0169949,0
XM_015817647.1,0,0,0,0
XM_015817648.2,0.0176444,0.1795,1.92292,0.0277518
XM_015817649.1,0,0,0,0
XM_015817650.2,0,0,0,0
XM_015817651.1,0,0,0,0
XM_015817652.1,0.0390356,0,0.0145701,13.3232
XM_015817654.1,0,0,0,0
XM_015817655.1,0,0,0,0
XM_015817656.1,0.168625,1.52735,24.0779,0.0998185
XM_015817657.1,0,0,0,0
XM_015817658.1,0,0,0,0
XM_015817659.1,0.10338,1.46418,53.6476,0.0975757
XM_015817660.1,0,0,0.144539,0
XM_015817661.1,0,0,0,0
XM_015817662.1,0,0.708264,0.0402996,0.0708287
XM_015817664.1,0.0773995,0.472339,0.21667,185.869
XM_015817665.1,2.3049,0.524627,18.2442,42.3632
XM_015817666.1,0.0986185,0.872905,60.8963,0.0389471
XM_015817667.1,0.0200761,0.406648,0.0374647,0.00789513
XM_015817668.1,0.0383492,0.751521,0.0715691,0.0603847
XM_015817669.1,0,0,0,0
XM_015817670.1,0.0595405,0.528099,17.9294,68.7097
XM_015817671.1,0,0,0,0
XM_015817672.1,0,0,0,0
XM_015817673.1,0.062481,0.310028,0.244865,0
XM_015817674.1,0,0,0.0343588,0
XM_015817675.1,0,0,70.9916,0.268581
XM_015817676.2,0.0207014,0,0,0
XM_015817677.1,0.0306158,0,0.011427,29.2037
XM_015817678.1,46.1205,0.123032,0.017865,0.0141121
XM_015817679.1,0,0,2.61842,0
XM_015817680.1,0.191483,0,0,0
XM_015817681.2,0,0,4.81578,0
XM_015817683.1,0,0,0,0
XM_015817684.1,289.618,2.20428,115.128,35.3119
XM_015817685.1,21.7691,0.705312,63.2591,0.151721
XM_015817686.2,0,0,1.344,0.0270545
XM_015817687.1,0,0,0,0
XM_015817688.2,0,1.69E-05,1.74E-08,0
XM_015817689.1,0,0,0,0
XM_015817690.1,0,0.521547,9.32522,0
XM_015817691.1,42.2723,5.24328,286.68,320.354
XM_015817692.1,0.0458434,0.461869,6.09977,0.045078
XM_015817693.2,0,0,0,0
XM_015817695.2,0,0,0,0
XM_015817696.2,0,0,0,0
XM_015817697.1,0.0162463,0.331408,0.0181904,0.00638769
XM_015817698.1,0,0,0,0
XM_015817699.1,0,0,0,0
XM_015817700.2,0,0,0,0
XM_015817701.1,0,2.38E-07,0,0
XM_015817702.1,0,0,0,0
XM_015817703.1,0,0,0,0
XM_015817704.1,0,0,0,0
XM_015817705.1,0,0,0,0
XM_015817706.1,0,0,98.9798,0
XM_015817707.1,0,0,0,0
XM_015817708.1,0,0,0,0
XM_015817709.1,0.0209346,0.211684,0.0234402,0.0246994
XM_015817710.1,0.13799,0.444645,0.0171687,0.0362284
XM_015817711.1,0,0,0,0.0350032
XM_015817713.2,0,0,0,0.00636898
XM_015817714.1,0.00278931,0,0,0
XM_015817715.1,0.0494834,0,39.8085,0
XM_015817716.1,0.138967,0,147.607,0.0547284
XM_015817717.1,0.489052,0.573533,89.5698,16.8533
XM_015817718.1,0,0.182047,0.714974,0
XM_015817719.2,0,0,0,0
XM_015817720.1,0,0,0,0
XM_015817721.1,0.779804,6.3623,185.973,205.207
XM_015817722.1,0,0,0,0
XM_015817723.1,0,0,0,0
XM_015817724.2,0,0,0,0
XM_015817725.1,0,0,0,0
XM_015817726.1,0,0,0,0
XM_015817727.1,0.0631111,0,0,0.0248346
XM_015817728.2,0,0.501516,0,0
XM_015817729.1,160.756,0.426357,48.1435,0.0865238
XM_015817730.1,0.0480661,0.326969,0.245171,0.0377966
XM_015817731.1,1664.91,16.4404,624.07,282.59
XM_015817732.1,0.033588,0.738852,1.37902,0.0396556
XM_015817734.2,0.124773,1.26199,19.3648,154.129
XM_015817735.1,0.031459,0.312073,0,0.0123792
XM_015817736.1,0.0230835,1.62747,36.2452,0.0453965
XM_015817738.1,0,0,0,0
XM_015817739.2,0.0498524,0,0,0
XM_015817740.2,0,0,0,0
XM_015817741.1,0,0,0,0
XM_015817742.1,0,0,0,0
XM_015817743.1,0.132894,0.859006,0.0826726,205.817
XM_015817744.1,0,0,0,0
XM_015817745.1,0,0,0,0
XM_015817746.1,0,0,0,0
XM_015817747.1,0,0,0,0
XM_015817748.1,0.0281709,0.562241,3.23844,0.0110834
XM_015817749.1,0.0139992,0,0.0208991,0.0165106
XM_015817751.2,0,0,0,0
XM_015817752.1,0,0,0,0
XM_015817753.1,0,0,0,0
XM_015817754.1,0.148144,1.36483,85.4406,0.146076
XM_015817755.1,0,0,0,0
XM_015817756.1,0,0,0,0
XM_015817757.1,0,0,0,0
XM_015817758.2,0,0,0,0
XM_015817759.1,0.0353016,0.347785,0.0580408,0.0416826
XM_015817760.2,0,0,0,0
XM_015817761.1,0,0,0,0
XM_015817762.1,0,0,0,0
XM_015817763.1,0.0874653,0.424444,0.0489704,0.0344409
XM_015817764.1,0.118586,0.386508,0.0147542,0.217862
XM_015817765.1,0,0,0.0270695,0
XM_015817767.1,0.302283,2.22365,37.3598,180.315
XM_015817768.1,0,0.768328,0.0633946,0.100528
XM_015817769.1,0,0,0,0
XM_015817770.1,0,0,0.0195139,0
XM_015817771.1,0,0,0,0
XM_015817773.1,0,0,0,0.0137189
XM_015817774.1,0,0,7.27453,0
XM_015817775.1,0.134729,0.665593,46.6537,0.0795344
XM_015817776.1,0,0,0.0310021,0.0983142
XM_015817777.1,0,0,0,0
XM_015817778.1,0.208358,3.4875,4.47196,273.271
XM_015817779.1,0,0,0,0
XM_015817780.1,0,0,0,0
XM_015817781.2,0,0,0,0
XM_015817783.1,0.132792,2.23227,0.0495842,0
XM_015817784.1,0.52983,3.34038,0.57915,0.253254
XM_015817785.1,0,0,0,0
XM_015817786.1,94.2577,0.956896,3.53381,0.185984
XM_015817787.1,0,0,16.8202,44.3809
XM_015817788.1,0.111024,1.09046,24.5933,0.131105
XM_015817789.1,0,0,10.4649,0
XM_015817790.1,0.141983,3.19511,101.507,409.776
XM_015817791.1,0,0,1.94629,0
XM_015817792.1,0.0907045,2.05707,0.0592439,0.0445944
XM_015817793.1,0.178049,1.12117,81.8583,0.257287
XM_015817794.1,0,0,0,0.0200974
XM_015817795.1,0.0369132,0,0.0137778,0.0145298
XM_015817796.1,0,0,0,0
XM_015817797.1,0,0,0,0
XM_015817798.1,0,0,0.158314,0
XM_015817799.2,0.101267,0,28.2998,0
XM_015817800.2,0,0.264237,0,65.902
XM_015817802.1,0,0,0.151494,2.391
XM_015817803.1,0.161619,0,0.0301664,0.0318843
XM_015817805.1,0,0,0,0
XM_015817806.2,0,0,0,0
XM_015817807.1,0,0,0,0
XM_015817808.1,0,0,0.045502,0
XM_015817809.1,0,0,0,0
XM_015817810.1,0.148466,1.22055,79.7917,61.3013
XM_015817811.2,0,0,0,0.0295512
XM_015817812.1,0.000167588,0.0192461,0.128192,0
XM_015817813.1,0.0245825,0.229214,12.37,0
XM_015817814.1,0.394177,2.8415,281.15,0.349335
XM_015817815.1,0,0.482645,7.99909,0
XM_015817816.1,0.0941602,0,69.5721,0.111252
XM_015817817.1,0,0.803154,0.0887516,0
XM_015817818.1,0.0207415,0,0,0.0163142
XM_015817819.2,0,0.225835,15.9593,0
XM_015817820.1,0,0.515173,37.3211,0.0212933
XM_015817821.1,0,0.172897,0.563836,0.0200227
XM_015817824.1,0.385245,1.51812,7.62395,0.372709
XM_015817825.1,0,0,0,0
XM_015817826.2,0,0,5.62955,0
XM_015817827.1,0,0,0,0
XM_015817828.1,0,0,0,0
XM_015817829.1,0,0,0,0
XM_015817830.1,0,0,0.822109,0
XM_015817831.1,0.0210571,0.212875,0.0471547,41.3572
XM_015817833.1,0,0.908457,13.1661,6.08676
XM_015817835.1,0,0,0,0
XM_015817836.1,0,0,0.057985,0
XM_015817838.1,0.110873,0,58.4885,0.0876307
XM_015817839.1,0,1.33177,0.0251552,100.406
XM_015817840.1,0.111734,0,0.0417139,0
XM_015817841.1,0,0,0,0
XM_015817842.1,0.0489038,0,0,0
XM_015817843.1,0,0,0,0
XM_015817844.1,6.75549,1.51257,1.7927,0
XM_015817845.1,0,0,0,0
XM_015817846.1,0,0,0.0270928,0
XM_015817847.1,0.0222898,0,0,0.00876676
XM_015817848.2,0,0,0,0.0100331
XM_015817850.2,0.0770049,1.41194,88.8242,0.0607537
XM_015817851.1,0.125096,0.587572,0.0700436,0.049309
XM_015817852.1,0,0,0,0
XM_015817853.1,0.0618101,0,0.0346051,0.0729653
XM_015817854.1,0,0,0,0
XM_015817855.1,0,0,0,0
XM_015817856.1,0,0,0,0
XM_015817858.1,0.0436601,0,0.20369,0.0858571
XM_015817859.1,0.0137557,0.563806,4.08658,0.0324463
