target_id,colors
XM_015815853.1,turquoise
XM_015815854.1,black
XM_015815855.1,purple
XM_015815856.1,greenyellow
XM_015815857.1,greenyellow
XM_015815858.1,greenyellow
XM_015815860.2,greenyellow
XM_015815861.1,turquoise
XM_015815862.1,red
XM_015815863.1,turquoise
XM_015815864.1,turquoise
XM_015815866.1,black
XM_015815867.1,turquoise
XM_015815868.1,blue
XM_015815870.1,darkred
XM_015815871.1,darkred
XM_015815872.1,lightgreen
XM_015815874.2,darkred
XM_015815875.1,darkred
XM_015815879.2,lightyellow
XM_015815880.1,purple
XM_015815881.1,turquoise
XM_015815883.1,greenyellow
XM_015815884.1,blue
XM_015815885.1,turquoise
XM_015815887.1,blue
XM_015815889.1,red
XM_015815890.1,blue
XM_015815891.1,blue
XM_015815892.1,blue
XM_015815893.1,lightcyan
XM_015815894.1,black
XM_015815896.1,red
XM_015815897.1,purple
XM_015815898.1,blue
XM_015815899.1,cyan
XM_015815900.1,turquoise
XM_015815901.1,turquoise
XM_015815903.1,greenyellow
XM_015815905.1,red
XM_015815906.1,greenyellow
XM_015815907.1,turquoise
XM_015815909.1,turquoise
XM_015815910.1,greenyellow
XM_015815911.1,turquoise
XM_015815912.2,red
XM_015815913.2,black
XM_015815915.1,red
XM_015815916.1,purple
XM_015815917.1,red
XM_015815918.1,turquoise
XM_015815919.1,turquoise
XM_015815921.1,turquoise
XM_015815923.1,red
XM_015815924.1,green
XM_015815925.1,blue
XM_015815927.1,turquoise
XM_015815929.1,cyan
XM_015815930.1,turquoise
XM_015815931.1,turquoise
XM_015815932.1,cyan
XM_015815933.1,greenyellow
XM_015815934.2,cyan
XM_015815936.1,red
XM_015815937.1,lightgreen
XM_015815940.1,blue
XM_015815944.2,blue
XM_015815946.1,cyan
XM_015815947.1,green
XM_015815948.1,greenyellow
XM_015815951.1,blue
XM_015815954.1,greenyellow
XM_015815955.1,turquoise
XM_015815956.1,turquoise
XM_015815957.1,greenyellow
XM_015815958.1,greenyellow
XM_015815960.1,darkred
XM_015815961.2,darkred
XM_015815962.1,darkred
XM_015815963.1,blue
XM_015815964.1,lightgreen
XM_015815965.1,red
XM_015815966.1,lightgreen
XM_015815968.1,royalblue
XM_015815969.1,blue
XM_015815970.1,purple
XM_015815972.2,red
XM_015815973.1,green
XM_015815974.1,blue
XM_015815975.2,greenyellow
XM_015815976.2,blue
XM_015815979.1,turquoise
XM_015815980.1,cyan
XM_015815981.1,blue
XM_015815983.2,cyan
XM_015815985.1,blue
XM_015815987.1,blue
XM_015815988.2,royalblue
XM_015815989.1,turquoise
XM_015815990.1,darkred
XM_015815991.1,cyan
XM_015815993.1,blue
XM_015815994.2,greenyellow
XM_015815995.2,turquoise
XM_015815999.1,blue
XM_015816000.1,blue
XM_015816001.2,red
XM_015816002.2,lightcyan
XM_015816003.2,turquoise
XM_015816004.2,lightcyan
XM_015816005.1,grey60
XM_015816006.1,red
XM_015816007.1,turquoise
XM_015816008.1,red
XM_015816009.1,blue
XM_015816010.1,turquoise
XM_015816011.1,turquoise
XM_015816012.1,blue
XM_015816013.1,turquoise
XM_015816014.1,green
XM_015816015.1,lightyellow
XM_015816016.1,red
XM_015816017.1,lightcyan
XM_015816018.1,cyan
XM_015816020.1,lightgreen
XM_015816021.1,turquoise
XM_015816025.1,turquoise
XM_015816030.1,red
XM_015816032.1,greenyellow
XM_015816033.1,turquoise
XM_015816035.1,greenyellow
XM_015816036.1,lightcyan
XM_015816037.1,blue
XM_015816038.1,lightgreen
XM_015816039.1,lightgreen
XM_015816040.1,cyan
XM_015816041.1,turquoise
XM_015816042.1,purple
XM_015816043.1,blue
XM_015816044.1,turquoise
XM_015816046.1,purple
XM_015816048.1,lightgreen
XM_015816050.1,darkgreen
XM_015816055.1,darkred
XM_015816056.1,turquoise
XM_015816058.2,greenyellow
XM_015816061.1,black
XM_015816062.1,turquoise
XM_015816063.1,royalblue
XM_015816064.1,turquoise
XM_015816065.1,darkred
XM_015816066.1,lightcyan
XM_015816067.1,darkgreen
XM_015816068.1,lightgreen
XM_015816069.1,turquoise
XM_015816070.1,turquoise
XM_015816071.2,turquoise
XM_015816072.2,turquoise
XM_015816073.1,turquoise
XM_015816074.1,turquoise
XM_015816075.1,turquoise
XM_015816076.2,turquoise
XM_015816078.1,turquoise
XM_015816079.1,turquoise
XM_015816080.1,purple
XM_015816082.1,darkred
XM_015816084.1,black
XM_015816085.1,turquoise
XM_015816086.1,blue
XM_015816087.2,turquoise
XM_015816088.2,turquoise
XM_015816089.1,royalblue
XM_015816119.1,red
XM_015816129.1,black
XM_015816130.1,turquoise
XM_015816136.1,turquoise
XM_015816137.1,black
XM_015816138.2,turquoise
XM_015816139.1,greenyellow
XM_015816140.2,darkred
XM_015816141.1,greenyellow
XM_015816142.1,turquoise
XM_015816144.1,cyan
XM_015816145.1,turquoise
XM_015816146.1,blue
XM_015816147.1,green
XM_015816151.2,blue
XM_015816153.1,cyan
XM_015816154.1,cyan
XM_015816155.1,turquoise
XM_015816156.1,turquoise
XM_015816157.1,darkred
XM_015816158.1,lightcyan
XM_015816160.1,turquoise
XM_015816164.1,turquoise
XM_015816165.1,lightgreen
XM_015816170.2,darkred
XM_015816172.1,turquoise
XM_015816174.1,turquoise
XM_015816175.1,green
XM_015816177.1,turquoise
XM_015816179.1,blue
XM_015816180.1,blue
XM_015816181.1,turquoise
XM_015816182.1,turquoise
XM_015816183.1,turquoise
XM_015816189.1,turquoise
XM_015816190.2,grey60
XM_015816193.1,turquoise
XM_015816195.1,lightgreen
XM_015816196.1,turquoise
XM_015816197.1,greenyellow
XM_015816199.1,turquoise
XM_015816200.2,lightgreen
XM_015816201.2,darkred
XM_015816202.1,blue
XM_015816203.1,greenyellow
XM_015816205.1,blue
XM_015816207.1,cyan
XM_015816208.1,lightgreen
XM_015816210.2,greenyellow
XM_015816211.1,blue
XM_015816212.1,turquoise
XM_015816213.1,blue
XM_015816214.1,cyan
XM_015816215.1,blue
XM_015816216.1,cyan
XM_015816217.1,turquoise
XM_015816218.1,black
XM_015816219.1,turquoise
XM_015816221.1,turquoise
XM_015816224.1,greenyellow
XM_015816227.1,darkred
XM_015816228.2,blue
XM_015816229.1,blue
XM_015816230.1,purple
XM_015816231.1,blue
XM_015816232.1,turquoise
XM_015816233.1,blue
XM_015816234.2,red
XM_015816236.1,lightcyan
XM_015816237.1,turquoise
XM_015816238.1,greenyellow
XM_015816243.1,black
XM_015816244.2,turquoise
XM_015816245.1,greenyellow
XM_015816246.1,lightgreen
XM_015816247.1,purple
XM_015816248.1,purple
XM_015816249.1,black
XM_015816250.1,blue
XM_015816252.1,blue
XM_015816253.1,blue
XM_015816254.1,salmon
XM_015816255.1,lightgreen
XM_015816256.1,red
XM_015816257.1,cyan
XM_015816258.2,turquoise
XM_015816259.1,cyan
XM_015816260.1,green
XM_015816261.1,blue
XM_015816262.2,cyan
XM_015816264.1,darkred
XM_015816265.1,darkred
XM_015816266.1,greenyellow
XM_015816267.1,green
XM_015816268.1,purple
XM_015816269.1,greenyellow
XM_015816270.1,cyan
XM_015816271.1,lightgreen
XM_015816276.1,turquoise
XM_015816277.1,lightcyan
XM_015816281.1,blue
XM_015816282.1,cyan
XM_015816284.2,blue
XM_015816285.1,lightgreen
XM_015816287.1,darkred
XM_015816288.1,black
XM_015816289.1,black
XM_015816290.1,red
XM_015816291.1,red
XM_015816292.1,green
XM_015816293.1,turquoise
XM_015816294.2,green
XM_015816295.1,cyan
XM_015816297.2,green
XM_015816298.1,lightyellow
XM_015816300.1,blue
XM_015816301.1,blue
XM_015816302.1,blue
XM_015816303.1,lightcyan
XM_015816305.1,turquoise
XM_015816307.1,greenyellow
XM_015816308.1,greenyellow
XM_015816309.1,darkred
XM_015816310.1,blue
XM_015816311.1,greenyellow
XM_015816312.1,lightyellow
XM_015816313.1,lightgreen
XM_015816314.2,greenyellow
XM_015816315.2,cyan
XM_015816316.2,turquoise
XM_015816317.2,blue
XM_015816318.2,lightgreen
XM_015816319.1,blue
XM_015816320.1,blue
XM_015816321.1,purple
XM_015816323.1,blue
XM_015816327.1,turquoise
XM_015816328.1,red
XM_015816329.2,lightgreen
XM_015816330.2,blue
XM_015816331.2,blue
XM_015816332.1,blue
XM_015816333.1,blue
XM_015816334.1,green
XM_015816335.1,red
XM_015816336.1,green
XM_015816338.1,turquoise
XM_015816339.1,cyan
XM_015816340.1,green
XM_015816341.1,lightgreen
XM_015816342.1,blue
XM_015816343.2,blue
XM_015816346.1,blue
XM_015816348.1,red
XM_015816352.1,lightyellow
XM_015816353.1,black
XM_015816355.1,lightcyan
XM_015816356.1,black
XM_015816357.1,greenyellow
XM_015816358.2,turquoise
XM_015816360.1,blue
XM_015816361.1,royalblue
XM_015816362.1,red
XM_015816367.1,cyan
XM_015816368.2,blue
XM_015816369.1,black
XM_015816371.2,blue
XM_015816372.1,turquoise
XM_015816374.1,black
XM_015816375.1,blue
XM_015816376.2,black
XM_015816377.2,blue
XM_015816378.2,blue
XM_015816380.1,blue
XM_015816382.1,turquoise
XM_015816384.1,black
XM_015816385.2,turquoise
XM_015816386.1,blue
XM_015816387.1,blue
XM_015816388.2,blue
XM_015816390.1,grey60
XM_015816394.1,turquoise
XM_015816395.1,darkred
XM_015816396.1,blue
XM_015816397.1,turquoise
XM_015816398.1,lightcyan
XM_015816401.1,turquoise
XM_015816402.1,blue
XM_015816403.2,green
XM_015816404.1,lightgreen
XM_015816405.1,turquoise
XM_015816406.1,turquoise
XM_015816407.1,turquoise
XM_015816408.1,cyan
XM_015816410.1,cyan
XM_015816411.1,turquoise
XM_015816412.1,lightgreen
XM_015816414.1,turquoise
XM_015816415.1,turquoise
XM_015816416.1,black
XM_015816417.2,turquoise
XM_015816419.2,turquoise
XM_015816420.2,turquoise
XM_015816421.1,blue
XM_015816422.1,turquoise
XM_015816424.1,black
XM_015816426.1,red
XM_015816427.1,black
XM_015816430.1,red
XM_015816431.1,blue
XM_015816432.1,green
XM_015816433.1,turquoise
XM_015816434.1,blue
XM_015816435.1,blue
XM_015816436.1,red
XM_015816437.1,blue
XM_015816438.1,blue
XM_015816439.1,blue
XM_015816442.1,purple
XM_015816443.1,turquoise
XM_015816448.2,lightgreen
XM_015816449.1,red
XM_015816450.1,blue
XM_015816451.1,blue
XM_015816452.1,black
XM_015816453.1,black
XM_015816457.1,darkgreen
XM_015816458.1,blue
XM_015816459.1,turquoise
XM_015816460.1,turquoise
XM_015816461.1,lightgreen
XM_015816463.1,black
XM_015816464.1,green
XM_015816465.1,turquoise
XM_015816466.1,turquoise
XM_015816467.1,black
XM_015816470.1,blue
XM_015816471.1,green
XM_015816472.1,green
XM_015816473.1,green
XM_015816474.1,green
XM_015816475.1,green
XM_015816476.1,green
XM_015816478.1,cyan
XM_015816481.2,turquoise
XM_015816483.1,green
XM_015816484.2,blue
XM_015816485.1,blue
XM_015816488.1,blue
XM_015816489.1,turquoise
XM_015816490.2,greenyellow
XM_015816491.1,red
XM_015816492.1,grey60
XM_015816493.1,blue
XM_015816494.1,black
XM_015816495.1,turquoise
XM_015816497.1,turquoise
XM_015816498.1,turquoise
XM_015816499.1,lightgreen
XM_015816500.1,green
XM_015816501.1,green
XM_015816502.1,green
XM_015816504.1,cyan
XM_015816505.1,turquoise
XM_015816506.1,turquoise
XM_015816508.2,green
XM_015816509.1,turquoise
XM_015816510.1,turquoise
XM_015816511.2,greenyellow
XM_015816512.1,cyan
XM_015816513.1,blue
XM_015816515.1,turquoise
XM_015816517.1,turquoise
XM_015816518.1,turquoise
XM_015816519.1,lightgreen
XM_015816522.2,black
XM_015816523.2,turquoise
XM_015816524.1,purple
XM_015816527.1,turquoise
XM_015816528.2,greenyellow
XM_015816529.1,greenyellow
XM_015816534.1,greenyellow
XM_015816536.1,greenyellow
XM_015816537.1,turquoise
XM_015816538.1,grey60
XM_015816540.1,turquoise
XM_015816542.1,green
XM_015816543.2,turquoise
XM_015816544.1,turquoise
XM_015816546.1,turquoise
XM_015816547.1,lightyellow
XM_015816548.2,turquoise
XM_015816550.1,black
XM_015816551.1,blue
XM_015816552.1,turquoise
XM_015816554.1,red
XM_015816555.2,darkred
XM_015816557.1,lightgreen
XM_015816558.1,blue
XM_015816559.1,blue
XM_015816560.1,turquoise
XM_015816564.1,blue
XM_015816565.1,green
XM_015816566.1,turquoise
XM_015816568.1,lightgreen
XM_015816569.1,turquoise
XM_015816570.1,blue
XM_015816571.1,black
XM_015816572.2,turquoise
XM_015816573.1,lightgreen
XM_015816574.1,red
XM_015816575.1,lightyellow
XM_015816578.1,greenyellow
XM_015816579.1,cyan
XM_015816581.1,greenyellow
XM_015816582.1,lightyellow
XM_015816583.1,blue
XM_015816584.1,cyan
XM_015816585.1,blue
XM_015816586.1,blue
XM_015816587.1,blue
XM_015816589.2,red
XM_015816590.1,blue
XM_015816591.1,lightgreen
XM_015816593.2,red
XM_015816594.1,turquoise
XM_015816595.1,turquoise
XM_015816596.1,lightgreen
XM_015816597.1,royalblue
XM_015816604.1,blue
XM_015816606.1,green
XM_015816607.1,lightyellow
XM_015816608.1,grey60
XM_015816609.2,darkred
XM_015816610.1,turquoise
XM_015816611.1,lightgreen
XM_015816613.1,purple
XM_015816614.1,blue
XM_015816616.1,blue
XM_015816618.1,red
XM_015816619.1,turquoise
XM_015816620.1,cyan
XM_015816621.1,lightgreen
XM_015816625.2,darkred
XM_015816631.2,turquoise
XM_015816633.1,lightcyan
XM_015816634.1,red
XM_015816635.2,lightcyan
XM_015816636.2,turquoise
XM_015816637.1,greenyellow
XM_015816638.1,black
XM_015816639.1,turquoise
XM_015816641.1,cyan
XM_015816642.2,turquoise
XM_015816643.1,cyan
XM_015816644.1,blue
XM_015816645.1,red
XM_015816647.1,lightgreen
XM_015816648.1,purple
XM_015816649.1,blue
XM_015816650.1,blue
XM_015816651.1,blue
XM_015816652.1,lightcyan
XM_015816654.1,turquoise
XM_015816655.2,blue
XM_015816656.1,red
XM_015816657.1,turquoise
XM_015816658.1,blue
XM_015816659.1,turquoise
XM_015816660.1,darkred
XM_015816661.1,cyan
XM_015816662.1,turquoise
XM_015816663.1,cyan
XM_015816664.1,blue
XM_015816665.2,black
XM_015816666.1,green
XM_015816667.1,black
XM_015816668.1,turquoise
XM_015816673.1,lightcyan
XM_015816674.1,darkgrey
XM_015816675.1,greenyellow
XM_015816676.2,green
XM_015816677.1,lightcyan
XM_015816679.1,blue
XM_015816685.1,blue
XM_015816686.1,blue
XM_015816692.1,lightcyan
XM_015816693.1,lightgreen
XM_015816695.1,turquoise
XM_015816696.1,blue
XM_015816697.1,lightyellow
XM_015816698.1,green
XM_015816699.1,turquoise
XM_015816700.1,lightyellow
XM_015816701.1,lightgreen
XM_015816702.1,black
XM_015816703.1,lightgreen
XM_015816709.1,blue
XM_015816711.1,blue
XM_015816712.1,turquoise
XM_015816713.2,darkred
XM_015816715.1,turquoise
XM_015816716.1,turquoise
XM_015816717.1,cyan
XM_015816718.1,blue
XM_015816719.1,red
XM_015816720.1,cyan
XM_015816721.1,lightgreen
XM_015816722.2,blue
XM_015816723.1,purple
XM_015816724.1,red
XM_015816726.1,blue
XM_015816731.1,blue
XM_015816733.1,turquoise
XM_015816734.1,blue
XM_015816735.1,turquoise
XM_015816737.1,green
XM_015816740.2,red
XM_015816741.1,greenyellow
XM_015816742.2,greenyellow
XM_015816745.1,red
XM_015816747.2,purple
XM_015816748.2,turquoise
XM_015816752.1,purple
XM_015816753.1,red
XM_015816754.1,lightyellow
XM_015816755.1,blue
XM_015816757.1,darkred
XM_015816758.1,greenyellow
XM_015816759.1,blue
XM_015816760.1,lightgreen
XM_015816761.1,blue
XM_015816762.1,red
XM_015816764.1,darkred
XM_015816765.1,blue
XM_015816766.1,greenyellow
XM_015816767.1,greenyellow
XM_015816768.1,greenyellow
XM_015816769.1,turquoise
XM_015816770.2,lightcyan
XM_015816773.1,salmon
XM_015816774.1,blue
XM_015816777.2,lightyellow
XM_015816779.1,turquoise
XM_015816782.1,blue
XM_015816784.1,darkred
XM_015816787.2,turquoise
XM_015816788.1,turquoise
XM_015816789.1,turquoise
XM_015816790.1,black
XM_015816791.1,blue
XM_015816793.1,turquoise
XM_015816795.2,darkred
XM_015816800.1,turquoise
XM_015816801.1,purple
XM_015816802.1,red
XM_015816804.1,darkturquoise
XM_015816807.1,green
XM_015816808.1,cyan
XM_015816809.1,red
XM_015816810.1,turquoise
XM_015816811.1,black
XM_015816812.1,turquoise
XM_015816813.1,turquoise
XM_015816814.1,turquoise
XM_015816815.1,turquoise
XM_015816816.2,red
XM_015816817.1,turquoise
XM_015816820.1,turquoise
XM_015816826.1,blue
XM_015816827.1,greenyellow
XM_015816829.1,red
XM_015816830.1,red
XM_015816832.1,red
XM_015816833.1,red
XM_015816834.1,red
XM_015816836.1,greenyellow
XM_015816837.1,turquoise
XM_015816839.1,blue
XM_015816840.1,greenyellow
XM_015816841.1,black
XM_015816842.2,black
XM_015816843.1,lightgreen
XM_015816844.1,purple
XM_015816845.1,darkred
XM_015816846.1,blue
XM_015816847.1,blue
XM_015816848.1,green
XM_015816849.2,cyan
XM_015816850.1,blue
XM_015816851.1,turquoise
XM_015816853.1,blue
XM_015816854.1,darkred
XM_015816857.1,turquoise
XM_015816858.1,green
XM_015816859.1,blue
XM_015816860.1,blue
XM_015816861.1,lightgreen
XM_015816862.1,green
XM_015816869.1,blue
XM_015816876.1,blue
XM_015816879.1,red
XM_015816880.1,grey60
XM_015816881.2,blue
XM_015816882.1,lightgreen
XM_015816885.1,turquoise
XM_015816887.1,black
XM_015816888.1,red
XM_015816889.2,blue
XM_015816890.2,blue
XM_015816891.2,blue
XM_015816892.1,turquoise
XM_015816893.1,cyan
XM_015816894.1,turquoise
XM_015816895.2,cyan
XM_015816896.1,red
XM_015816897.1,red
XM_015816898.1,black
XM_015816899.1,red
XM_015816901.1,blue
XM_015816902.1,red
XM_015816903.2,red
XM_015816904.1,blue
XM_015816905.2,turquoise
XM_015816906.1,red
XM_015816907.1,turquoise
XM_015816908.1,green
XM_015816909.2,blue
XM_015816910.1,purple
XM_015816911.2,greenyellow
XM_015816912.2,turquoise
XM_015816913.2,turquoise
XM_015816914.1,cyan
XM_015816915.2,red
XM_015816916.2,greenyellow
XM_015816917.1,blue
XM_015816918.1,cyan
XM_015816921.1,green
XM_015816922.2,turquoise
XM_015816924.1,blue
XM_015816925.1,blue
XM_015816926.1,royalblue
XM_015816927.1,royalblue
XM_015816928.1,green
XM_015816929.2,greenyellow
XM_015816930.2,lightgreen
XM_015816931.2,red
XM_015816932.2,red
XM_015816933.1,lightcyan
XM_015816934.1,turquoise
XM_015816937.1,blue
XM_015816939.1,blue
XM_015816940.1,turquoise
XM_015816942.1,black
XM_015816943.1,red
XM_015816944.2,lightgreen
XM_015816945.1,lightgreen
XM_015816946.2,blue
XM_015816955.2,black
XM_015816957.1,turquoise
XM_015816958.1,green
XM_015816959.1,greenyellow
XM_015816961.1,black
XM_015816965.2,red
XM_015816968.1,black
XM_015816974.2,blue
XM_015816975.1,turquoise
XM_015816976.1,blue
XM_015816978.1,turquoise
XM_015816979.1,lightgreen
XM_015816981.1,blue
XM_015816982.1,blue
XM_015816983.1,cyan
XM_015816984.1,turquoise
XM_015816985.1,lightgreen
XM_015816986.1,turquoise
XM_015816987.1,lightcyan
XM_015816988.1,salmon
XM_015816989.1,blue
XM_015816990.1,red
XM_015816991.1,blue
XM_015816993.1,blue
XM_015816994.1,blue
XM_015816995.1,lightgreen
XM_015816998.1,lightgreen
XM_015816999.1,blue
XM_015817000.1,red
XM_015817002.1,lightyellow
XM_015817005.1,red
XM_015817006.1,black
XM_015817008.2,grey60
XM_015817009.1,blue
XM_015817010.1,blue
XM_015817011.1,blue
XM_015817013.1,cyan
XM_015817014.1,turquoise
XM_015817015.1,lightyellow
XM_015817016.1,lightyellow
XM_015817017.1,blue
XM_015817018.1,turquoise
XM_015817022.1,grey60
XM_015817023.1,greenyellow
XM_015817024.1,blue
XM_015817025.1,turquoise
XM_015817028.1,blue
XM_015817029.1,cyan
XM_015817030.1,red
XM_015817031.2,cyan
XM_015817032.1,greenyellow
XM_015817033.2,turquoise
XM_015817034.1,turquoise
XM_015817035.1,cyan
XM_015817037.1,greenyellow
XM_015817047.1,blue
XM_015817058.1,lightcyan
XM_015817069.1,red
XM_015817080.1,lightgreen
XM_015817088.1,salmon
XM_015817102.1,blue
XM_015817103.1,blue
XM_015817107.1,blue
XM_015817111.1,greenyellow
XM_015817115.1,turquoise
XM_015817116.2,blue
XM_015817117.1,red
XM_015817118.2,blue
XM_015817119.1,blue
XM_015817120.1,green
XM_015817121.2,blue
XM_015817122.2,blue
XM_015817123.1,lightcyan
XM_015817124.1,greenyellow
XM_015817126.1,red
XM_015817132.1,red
XM_015817134.2,blue
XM_015817135.1,purple
XM_015817136.1,turquoise
XM_015817137.2,lightgreen
XM_015817138.1,lightgreen
XM_015817139.1,black
XM_015817140.1,green
XM_015817141.1,red
XM_015817146.2,turquoise
XM_015817148.1,turquoise
XM_015817149.1,blue
XM_015817152.1,darkred
XM_015817153.1,blue
XM_015817154.1,turquoise
XM_015817156.1,blue
XM_015817157.1,blue
XM_015817158.2,purple
XM_015817159.1,red
XM_015817160.1,turquoise
XM_015817161.1,green
XM_015817165.1,blue
XM_015817166.1,blue
XM_015817167.1,blue
XM_015817168.1,cyan
XM_015817170.2,blue
XM_015817171.2,blue
XM_015817172.2,green
XM_015817173.1,blue
XM_015817174.1,turquoise
XM_015817175.1,blue
XM_015817176.1,blue
XM_015817177.1,lightcyan
XM_015817178.1,blue
XM_015817179.1,turquoise
XM_015817180.1,lightgreen
XM_015817181.1,blue
XM_015817182.2,turquoise
XM_015817183.1,lightcyan
XM_015817186.1,red
XM_015817187.1,lightgreen
XM_015817189.1,purple
XM_015817190.1,turquoise
XM_015817191.1,turquoise
XM_015817192.1,turquoise
XM_015817193.1,salmon
XM_015817194.2,blue
XM_015817198.1,turquoise
XM_015817199.1,green
XM_015817200.1,blue
XM_015817201.1,green
XM_015817202.1,darkred
XM_015817204.1,purple
XM_015817205.1,greenyellow
XM_015817206.1,turquoise
XM_015817207.1,black
XM_015817208.1,turquoise
XM_015817209.1,blue
XM_015817210.2,turquoise
XM_015817211.1,lightyellow
XM_015817212.1,darkred
XM_015817213.1,cyan
XM_015817214.1,turquoise
XM_015817216.1,darkred
XM_015817217.1,darkred
XM_015817219.2,lightcyan
XM_015817221.1,lightgreen
XM_015817226.1,blue
XM_015817227.2,turquoise
XM_015817228.1,turquoise
XM_015817229.1,red
XM_015817230.1,cyan
XM_015817231.1,cyan
XM_015817232.2,blue
XM_015817233.1,darkred
XM_015817235.2,turquoise
XM_015817236.2,blue
XM_015817237.2,turquoise
XM_015817238.1,cyan
XM_015817239.1,red
XM_015817240.1,blue
XM_015817241.1,blue
XM_015817242.1,blue
XM_015817243.1,blue
XM_015817244.1,blue
XM_015817246.1,blue
XM_015817247.1,red
XM_015817249.1,black
XM_015817251.1,blue
XM_015817253.1,cyan
XM_015817254.1,greenyellow
XM_015817255.1,lightgreen
XM_015817256.1,red
XM_015817257.1,turquoise
XM_015817258.2,cyan
XM_015817259.1,red
XM_015817260.1,greenyellow
XM_015817261.1,turquoise
XM_015817262.1,green
XM_015817263.1,purple
XM_015817264.1,blue
XM_015817265.1,greenyellow
XM_015817266.1,turquoise
XM_015817267.1,turquoise
XM_015817268.1,turquoise
XM_015817269.1,turquoise
XM_015817270.1,red
XM_015817271.2,cyan
XM_015817272.1,red
