"","target_id","logFC","unshrunk.logFC","logCPM","PValue"
"2179","XM_015831853.1",2.24556789607537,2.24569690458085,7.1351898761903,2.50035449632554e-05
"2180","XM_029283554.1",2.24506233731231,2.24529443161893,6.28936709601631,4.40778395337016e-06
"2181","XM_015832450.1",2.24302076157909,2.24341921499823,5.50573333753993,4.98707307489532e-08
"2182","XM_015812315.1",2.24193469227896,2.24208698996187,6.89430778156242,4.07781605640147e-06
"2183","XM_015832523.1",2.23979961637181,2.24219906075568,2.91259726425612,3.50292549715293e-05
"2184","XM_015811216.1",2.23927741407393,2.24149223808974,2.82702210451823,0.00776196388710896
"2185","XM_015810911.2",2.23742148660508,2.23782324615467,5.4987606745754,0.00204446095967625
"2186","XM_015810535.1",2.23449499263167,2.23532573470224,4.44387621598282,2.96545515427487e-07
"2187","XM_015820531.1",2.23315625323895,2.23675921234265,2.30455690018339,0.0425553231463888
"2188","XM_015832298.1",2.23255959227028,2.23270718693036,6.93208386741583,2.71757522313774e-06
"2189","XM_015812909.2",2.2304371657534,2.23056449193106,7.1449569444036,0.0068774123574694
"2190","XM_015827203.2",2.22592649649104,2.22601806813221,7.61658641363503,0.000783727396701231
"2191","XM_015826249.1",2.22560113952656,2.22605167316286,5.32303915358552,6.00785324501888e-05
"2192","XM_015817784.1",2.22455315342546,2.22643194470013,3.00942864510219,0.000220778421358053
"2193","XM_015811270.1",2.22419868968967,2.22432871721963,7.11150732320793,0.000723836132323275
"2194","XM_015811572.1",2.22366355366333,2.22485455391429,3.88127015441853,0.00089076431207634
"2195","XM_015815644.1",2.22229081832224,2.22386544041793,3.53001095370397,0.00201507601993199
"2196","XM_015822743.1",2.22199897743011,2.22221703364895,6.36571801233475,6.23171707233483e-05
"2197","XM_015813556.1",2.2185998566159,2.21885442349758,6.13928485554347,9.52948485567568e-06
"2198","XM_015821510.1",2.21502201230579,2.21737469494194,2.93272818834162,0.000119782011078932
"2199","XM_015832105.1",2.21298592820232,2.21354315621544,5.0097723830364,0.00132563369380274
"2200","XM_015831834.1",2.21138704030746,2.21194095308088,5.02132886258203,0.0001306953147395
"2201","XM_015824562.1",2.21025761300335,2.21114208619182,4.34024894346314,0.00013351560821202
"2202","XM_015817246.1",2.20511059328851,2.20675497536207,3.40540055072329,2.32280955395251e-06
"2203","XM_015830130.1",2.20353986558177,2.20618891383266,2.67755790595235,0.00501913938629281
"2204","XM_015824906.1",2.20014285403572,2.20333592894881,2.52372630891402,6.64143599661127e-05
"2205","XM_015828672.1",2.19862372290091,2.20061661086266,2.96311157412902,0.00273420428794841
"2206","XM_015821559.1",2.19563648508648,2.196012397471,5.5580609550919,2.23065209271684e-05
"2207","XM_015827657.1",2.18865886652363,2.18945725563506,4.44427894148873,0.000164157020376967
"2208","XM_015814468.1",2.18745114684092,2.18887955247858,3.62997261932751,2.39269913167409e-05
"2209","XM_015832464.1",2.18163660995842,2.18265980807542,4.11629871908367,0.000126764926112539
"2210","XM_015831808.1",2.1809459258381,2.18120826694113,6.07421710072979,9.07932042008223e-05
"2211","XM_015809978.2",2.17973433279418,2.17989454923705,6.77524106939488,7.23740024673563e-06
"2212","XM_015818731.1",2.17940637692587,2.17965136689595,6.16599499820595,0.00235049432909994
"2213","XM_015820143.1",2.178541137728,2.17882446997422,5.96123885166215,0.00167679781667052
"2214","XM_015812713.1",2.17511122438694,2.17519951261014,7.6342652895517,9.24268723626773e-07
"2215","XM_015824833.1",2.17509254831078,2.17573322281672,4.77054466933554,1.82400014852077e-05
"2216","XM_015821412.1",2.17468128507991,2.17476606600146,7.69122713335023,0.000121136400955354
"2217","XM_015831690.2",2.17234227574954,2.17377631473314,3.5828091490123,0.000207382075831094
"2218","XM_015810063.1",2.16681542841939,2.17045070928788,2.2985736188769,0.00705436165213866
"2219","XM_015824094.1",2.16446109230401,2.16759404915407,2.51887282646835,0.000384903627650078
"2220","XM_015826583.1",2.16313161014353,2.16473290108335,3.46759611949503,0.00013109631438136
"2221","XM_015820218.1",2.1629824098383,2.16335633447164,5.5106088343624,0.00202877267687272
"2222","XM_015810204.1",2.16179439117614,2.16191609681115,7.16413834880622,0.0011383223845525
"2223","XM_015824688.1",2.16146718984659,2.16244723610089,4.07143637577638,6.86673749929087e-06
"2224","XM_015813462.1",2.15970671425265,2.1615754704622,3.21400169903613,0.00218416785619475
"2225","XM_015826089.1",2.15897831881446,2.15908235293163,7.38690076859381,0.000105626218433633
"2226","XM_015818042.1",2.15762496266038,2.15766303060511,8.82989923775936,4.97140170340131e-06
"2227","XM_015813596.1",2.15637788188888,2.15656486543451,6.54194471057938,0.00046345902882583
"2228","XM_015824262.1",2.15518290606358,2.1555564731625,5.52917041564741,0.000445067140017389
"2229","XM_015813000.1",2.15386846624517,2.15588333467979,3.13753899234239,0.000435082696389303
"2230","XM_015818242.1",2.15380966752345,2.15457502497466,4.51333687867643,0.000308434127073123
"2231","XM_015812333.1",2.15354693114673,2.1537945495064,6.13680715638437,1.80079625063315e-05
"2232","XM_015813131.2",2.15263876643827,2.15269797318893,8.19421018775703,1.53535025747666e-05
"2233","XM_015832192.1",2.15188966032192,2.1540314417755,3.04958925894533,0.0013322189139928
"2234","XM_015820191.1",2.15185445380113,2.15352956733077,3.38820676472106,5.4616728952235e-05
"2235","XM_015824607.1",2.15172646893001,2.15257525476858,4.3391011079536,0.000529444975940451
"2236","XM_015821178.2",2.15017120355594,2.15038363830034,6.34055795123322,1.40797221990852e-05
"2237","XM_015827090.1",2.14808212355781,2.1483914709768,5.81015588969572,5.46877973653391e-05
"2238","XM_015827258.1",2.14770974971084,2.14905368148583,3.69253793962665,4.67413494533149e-07
"2239","XM_015831607.1",2.14593364676779,2.14895977407448,2.56817443310815,0.0364772020582298
"2240","XM_015818096.1",2.14537107491737,2.14543871018427,7.99917481047471,0.0312187178181572
"2241","XM_015824124.1",2.14340588491416,2.14363551067697,6.23945816531639,0.0019870902072658
