target_id,Pm_1_f,Pm_2_f,Pm_3_m,Pm_4_f
XM_015810773.1,0,0,0,0
XM_015810775.2,0,0,0,0
XM_015810776.2,0,0,0,0
XM_015810777.1,0,0,36,0
XM_015810778.1,0,0,0,0
XM_015810779.1,0,0,0,0
XM_015810781.1,0,0,0,0
XM_015810782.1,0,0,0,0
XM_015810783.1,0,0,0,0
XM_015810784.1,0,0,0,0
XM_015810785.1,0,0,232.806,0
XM_015810787.1,0,0,0,0
XM_015810789.1,1,1,160,0
XM_015810790.1,0,0,40,0
XM_015810791.1,0,0,0,0
XM_015810792.1,0,0,0,0
XM_015810793.2,0,0,0,0
XM_015810794.1,0,0,0,0
XM_015810795.1,0,0,0,0
XM_015810796.1,0,0,0,0
XM_015810797.1,0,0,1,0
XM_015810798.1,0,1,0,1
XM_015810799.1,1,0,1,0
XM_015810801.1,5,1,4098,4
XM_015810802.1,741,70,219564,61802
XM_015810803.1,0,0,38,0
XM_015810805.1,2,0,2036,4
XM_015810806.1,0,0,0,3
XM_015810807.1,0,0,0,0
XM_015810808.1,0,0,0,0
XM_015810810.1,1,0,0,0
XM_015810811.1,0,0,0,0
XM_015810812.1,0,0,0,0
XM_015810814.1,0,0,0,0
XM_015810815.1,0,0,0,0
XM_015810816.1,0,0,0,0
XM_015810817.1,0,0,0,0
XM_015810818.1,0,0,0,0
XM_015810819.1,0,0,0,0
XM_015810820.1,1,2,434,1
XM_015810821.2,0,0,0,0
XM_015810823.1,0,1,1817,1
XM_015810824.1,0,0,0,0
XM_015810825.1,0,0,0,0
XM_015810826.2,0,0,0,0
XM_015810827.1,4,3,4394,6091
XM_015810828.1,6,3,14,1
XM_015810829.2,2,5,3241,12208
XM_015810830.1,8,6,9640,8714
XM_015810831.1,91,0,4105,1
XM_015810832.1,0,0.000121785,0,0
XM_015810833.1,0,2.64506,3563,1.97315
XM_015810834.1,2,1,2,0
XM_015810835.1,7,5,1571,7046
XM_015810836.1,1,1,2,0
XM_015810837.1,6,3,13965,16
XM_015810838.1,1,0,65,0
XM_015810839.1,0,0,18,2
XM_015810840.1,0,0,0,1
XM_015810841.1,0,1,0,0
XM_015810842.1,20,0,0,111.723
XM_015810843.1,0,20,17913,10876.3
XM_015810844.1,1,0,1,1
XM_015810845.2,1,1,7,3246
XM_015810847.1,3,1,2638,2
XM_015810848.1,12,7,29,18
XM_015810849.1,1,1,3393,9
XM_015810850.1,0,2,48,7189
XM_015810851.1,0,0,143,0
XM_015810852.1,0,0,0,0
XM_015810853.1,0,0,0,0
XM_015810854.1,0,0,268,0
XM_015810855.1,0,0,0,1
XM_015810856.1,0,0,0,0
XM_015810857.2,0,0,1,0
XM_015810858.1,1,2,5249,4
XM_015810859.1,0,0,0,0
XM_015810862.1,1,1,0,0
XM_015810863.1,0,0,0,0
XM_015810865.1,0,0,640,0
XM_015810867.2,0,0,0,0
XM_015810868.1,0,0,0,0
XM_015810869.1,2,0,1438,2
XM_015810870.1,2,1,120,2
XM_015810871.1,0,0,0,0
XM_015810872.1,0,1,9,0
XM_015810873.1,282,1,12128,6
XM_015810874.1,12,17,8919.59,11503.3
XM_015810875.1,0,0,7486.41,5.71576
XM_015810876.1,1,0,0,3
XM_015810877.1,0,0,0,0
XM_015810878.1,0,0,0,1969
XM_015810880.1,1,0,0,0
XM_015810881.1,0,0,3,0
XM_015810882.1,1,1,0,5
XM_015810883.1,0,0,1,1
XM_015810885.2,4,2.70123,226,3748.38
XM_015810886.1,0,0,0,0
XM_015810887.1,8,5,10848,8006
XM_015810888.1,4,2,5291,2
XM_015810889.1,0,0,0,0
XM_015810890.1,13,7,4007,133
XM_015810891.1,1,0,0,0
XM_015810892.1,1,1,2737,0
XM_015810894.1,3,1,82,2
XM_015810895.1,3,3,25,8413
XM_015810896.1,5,4,2626,4354
XM_015810900.1,0,0,1,2
XM_015810901.1,0,0,0,0
XM_015810902.1,15,5,7969,2129
XM_015810903.2,0,0,0,0
XM_015810904.1,4,3,2302,3
XM_015810905.1,4,7,4142,20925
XM_015810906.1,0,5.15E-05,6.32E-06,0
XM_015810907.1,0,0.999949,580,3
XM_015810908.1,8,3,9893,3970
XM_015810909.1,0,0,0,0
XM_015810910.2,11.2814,4,9576,33.7954
XM_015810911.2,3.71862,0,0,4082.2
XM_015810912.1,2,0,32,2
XM_015810913.1,0,0,0,0
XM_015810914.1,0,0,0,0
XM_015810915.1,0,0,0,0
XM_015810916.1,0,0,0,0
XM_015810917.1,0,0,0,0
XM_015810919.1,1,3,534,7905
XM_015810921.1,0,0,0,0
XM_015810922.1,0,0,0,0
XM_015810923.1,0,0,0,0
XM_015810925.1,0,2,1704.98,228.866
XM_015810927.2,0,0,0,0
XM_015810928.1,0,0,0,0
XM_015810929.1,0,0,0,0
XM_015810930.2,0,0,0,0
XM_015810931.1,0,0,0,0
XM_015810932.1,0,0,0,0
XM_015810933.1,0,2,2156,0
XM_015810936.2,1,2,3915,0
XM_015810937.2,555.54,20.851,34218.8,13086.6
XM_015810938.1,0,0,0,0
XM_015810939.1,0,0,0,0
XM_015810940.1,0,0,0,0
XM_015810941.1,0,0,0,0
XM_015810942.1,0,0,0,0
XM_015810943.1,2,2,1575,2
XM_015810944.1,1.45335,0,27.6268,0
XM_015810946.1,1,0,0,742
XM_015810947.1,0,0,0,0
XM_015810948.2,0,0,0,0
XM_015810949.1,0,0,2453.54,1682
XM_015810950.2,8205,1,273,4
XM_015810951.1,3,1,1700,2
XM_015810952.1,0,0,0,0
XM_015810953.1,6.22524,0,10741.8,18.4561
XM_015810954.1,31.9548,4.79496,345.506,5262.86
XM_015810955.1,2,4,1890,4385
XM_015810957.1,0,0,0,0
XM_015810958.2,1,1,16.4575,0
XM_015810959.1,1,2,2567,3
XM_015810960.1,0,0,0,0
XM_015810961.1,0,0,0,0
XM_015810962.1,0,0,0,0
XM_015810963.1,0,0,0,0.562385
XM_015810964.1,0,0,0,0.562385
XM_015810965.1,4,0,2,4
XM_015810966.1,2,2,26,7
XM_015810967.2,2,2,832,11
XM_015810969.1,0,2,132,0
XM_015810970.1,0,0,1738.98,2
XM_015810971.1,0,0,17.018,0
XM_015810973.1,0,1,0,0
XM_015810974.1,2,0,0,914
XM_015810975.1,0,0,0,0
XM_015810976.1,0,1,1,1
XM_015810977.1,0,0,0,0
XM_015810978.1,0,1,0,0
XM_015810979.1,22,20,2723,178
XM_015810982.2,0,0,2486,1
XM_015810983.1,0,0,1,1
XM_015810984.2,6,2,893,55
XM_015810985.1,0,0,0,0
XM_015810988.1,1,1,708,0
XM_015810989.1,0,0,0,1
XM_015810990.1,0,0,0,0
XM_015810991.1,0,0,0,0
XM_015810992.1,0,0,0,0
XM_015810993.1,0,0,570,0
XM_015810994.1,0,0,0,0
XM_015810995.1,0,0,0,0
XM_015810996.1,2,1,690,59
XM_015810997.1,0,0,0,2
XM_015810998.1,1,1,3,28
XM_015810999.1,2,0,1,0
XM_015811000.2,0,0,1,1
XM_015811001.1,0,1,3,1
XM_015811002.1,0,2.23E-05,1.89E-06,0
XM_015811003.1,1,0.999978,986,1
XM_015811004.1,63767,60,48935,60067
XM_015811005.2,2,3,3721,2
XM_015811006.2,0,0,0,0
XM_015811008.1,14,4,633.191,14631.5
XM_015811009.1,0,0,0,0
XM_015811010.1,0,8,6396.35,10197.4
XM_015811011.1,0,0,0,0
XM_015811012.2,0,0,238.913,1
XM_015811013.1,0,0,0,223.612
XM_015811014.1,0,0,171.455,9781.51
XM_015811015.1,0,1,0,0
XM_015811016.1,0,0,0,10
XM_015811017.1,1,2,45,0
XM_015811018.1,3,4,3124,5
XM_015811019.1,8,8,9798,11563
XM_015811021.1,2,0,1189,2
XM_015811023.2,0,0,0,0
XM_015811024.2,0,0.000127431,50,0
XM_015811025.2,1,0.999873,0,1
XM_015811026.1,2,2,6,2606
XM_015811027.1,228,2,1143,2112
XM_015811029.1,0,2,1,0
XM_015811030.1,0,0,896,0
XM_015811031.2,1,0,3785,5
XM_015811032.1,0,0,0,0
XM_015811033.1,0,0,0,0
XM_015811034.1,0,2,339,2
XM_015811036.1,6,3,8,7
XM_015811037.1,1,0,0,3659
XM_015811038.1,0,0,0,1964
XM_015811039.1,0,0,0,0
XM_015811040.2,0,0,0,0
XM_015811041.1,0.0018413,0,7.09E-06,4.11E-07
XM_015811042.1,0.00756272,0,2.59E-05,1.74E-06
XM_015811043.1,646.966,0,0.852182,0.188981
XM_015811044.1,2694.02,0,3.14778,0.811017
XM_015811045.1,1,0,0,0
XM_015811046.1,0,0,0,0
XM_015811047.1,0,0,0,0
XM_015811048.1,0,0,0,0
XM_015811049.1,0,0,0,0
XM_015811050.1,3,4,2762,2069
XM_015811052.2,0,1,1113.48,4974
XM_015811053.1,0,0,63,0
XM_015811054.1,0,8,110,5093
XM_015811055.1,0,0,923,65
XM_015811056.1,0,1,2,0
XM_015811060.1,0,0,0,0
XM_015811062.1,0,0,0,0
XM_015811063.1,1,1,3,196
XM_015811064.1,0,0,0,0
XM_015811065.1,0,0,0,0
XM_015811066.1,0,0,0,0
XM_015811067.1,19,19,39597,14794
XM_015811068.1,2,2,1242,10
XM_015811069.1,0,1,1709,1
XM_015811070.1,0,0,0,0
XM_015811072.1,78.6539,5.00007,9538.28,852.946
XM_015811073.2,0,0,0,0
XM_015811074.2,3,2,402,3
XM_015811075.1,12195,21,27372,29421
XM_015811076.1,1,0,1175,5
XM_015811077.1,0,0,0,0.000417436
XM_015811078.1,0,0,0,0
XM_015811079.1,0,0,1900,1
XM_015811080.1,0,0,0,0
XM_015811081.1,0,0,0,0
XM_015811082.1,0,0,0,0
XM_015811083.1,0,1,1887,1229
XM_015811084.1,1,5,6,3
XM_015811085.1,0,5,5194.67,2.99958
XM_015811087.1,0,0,999,0
XM_015811088.1,1,0,3,3
XM_015811090.1,287.998,5.98569,1882.84,10814
XM_015811091.1,0.00167241,0.0143106,8244.16,0.0427233
XM_015811092.1,1,3,2567,2
XM_015811093.1,0,0,5,0
XM_015811094.1,1,0,3744,98
XM_015811095.1,0,0,1,0
XM_015811096.1,0,0,1,2
XM_015811099.1,2,3,7,3
XM_015811100.2,1,1,0,1
XM_015811101.2,4,2,1677,6
XM_015811102.2,2,0,3,1
XM_015811103.1,6,2,5149,12466
XM_015811105.1,0,0,0,0
XM_015811106.1,0,0,0,0
XM_015811107.1,0,0,0,0
XM_015811108.1,1,2,12,0
XM_015811109.1,4428,1,142,6
XM_015811110.1,2,0,1,0
XM_015811111.1,8,3,1488,1062
XM_015811113.1,4,3,2663,4
XM_015811114.1,0,0,1,0
XM_015811115.1,2,1,139,714
XM_015811116.1,1,0,0,0
XM_015811118.1,1,0,5,0
XM_015811120.1,8,2,428,8
XM_015811121.1,0,0,0,0
XM_015811122.1,122,0,5564,3
XM_015811124.1,7,2,6,5
XM_015811125.1,0,2,2816,704
XM_015811126.1,2,4,18,10824
XM_015811127.1,4,1,3776,5856
XM_015811128.2,2,2,26,3
XM_015811129.1,0,0,0,0
XM_015811130.1,4,5,9,10
XM_015811131.1,0,1,0,0
XM_015811132.1,1.65554,2.50408,3219,14343
XM_015811133.1,4,6,6476,15987
XM_015811134.1,3,0,2314,0
XM_015811135.1,1,2,1596,1
XM_015811137.2,2,1,1817,4
XM_015811138.2,5,6,3634,12171
XM_015811139.2,9584,5,4010,8
XM_015811140.1,3,2,3,1
XM_015811141.1,0,0,0,0
XM_015811142.1,0,0,0,60
XM_015811143.1,0,0,14.1297,0
XM_015811144.1,0,1,242.87,0
XM_015811145.2,5,7,5393,14831
XM_015811146.1,15,21,6509,17148
XM_015811147.2,34916,28,30505,11519
XM_015811150.2,132,12,7499,131
XM_015811152.1,3,1,9,3577
XM_015811153.2,14,17,10373,53
XM_015811154.1,0,1,25,0
XM_015811155.1,2,3,1,4
XM_015811156.2,3,3,560,3
XM_015811157.2,0,0,69,2
XM_015811158.2,0,0,0,0
XM_015811159.1,0,0,0,0
XM_015811160.2,1,0,6,1
XM_015811161.1,0,1,0,1
XM_015811162.2,30,4,2499,4023
XM_015811163.1,0,0,0,0
XM_015811164.1,0,0,0,0
XM_015811165.1,11852,14,30,35382
XM_015811166.1,2,1,3,2
XM_015811167.1,0,0,0,0
XM_015811168.1,0,0,0,0
XM_015811169.1,1,2,1113,2
XM_015811170.2,0,2,9,2
XM_015811171.2,0,0,0,0
XM_015811172.1,0,0,535,0
XM_015811173.1,284,0,0,25
XM_015811174.1,0,1,4,3
XM_015811175.1,0,0,0,0
XM_015811176.1,108,93,335,21
XM_015811177.1,15.816,6.3829,39.5314,54.4237
XM_015811178.1,1,1,1400,3
XM_015811180.1,0,0,51,0
XM_015811181.1,1,0,0,0
XM_015811183.1,0,0,0,0
XM_015811184.1,0,0,0,0
XM_015811185.1,0,0,0,0
XM_015811190.1,23.959,36,9379.33,12132
XM_015811191.1,4.04104,0,2706.67,6375.86
XM_015811192.2,0,2,10,2
XM_015811193.1,0,0,0,21792.1
XM_015811194.1,2025,4.14698,13878.4,12.3837
XM_015811195.1,0,10.853,9793.56,7.61627
XM_015811196.1,1,5,3725,4
XM_015811198.1,0,2,3931.49,2
XM_015811199.1,0,1.10E-08,306.508,0
XM_015811200.1,0,0,0,0
XM_015811201.1,0,0,0,0
XM_015811202.1,1,4,2796,5
XM_015811203.1,0,0,2704.93,0
XM_015811204.1,0,0,0,0
XM_015811205.1,0,0,0,0
XM_015811206.1,0,0,9.07231,0
XM_015811207.1,2,0,0,3
XM_015811208.1,0,0,2,0
XM_015811209.1,0,0,17,3
XM_015811210.1,0,0,0,0
XM_015811211.1,0,0,1,1
XM_015811212.2,5,0.000161137,6113.69,13400
XM_015811213.2,0,0,0,0
XM_015811214.1,1,0,3,0
XM_015811215.2,0,2.99984,7.30656,0
XM_015811216.1,27,0,0,0
XM_015811217.1,26,25,12164,42122
XM_015811218.2,0,0,98,0.20868
XM_015811219.1,0,0,0,0
XM_015811220.2,0,0,0,0.79132
XM_015811221.1,2.91E-05,0,5012,2.30E-05
XM_015811222.1,1.99997,0,0,1.99998
XM_015811223.1,0,0,0,0
XM_015811224.2,1,2,38.2145,79
XM_015811225.1,0,0,0,0
XM_015811226.1,0,0,0,0
XM_015811227.1,0,0,0,0
XM_015811231.1,0,0,0,0
XM_015811233.1,0,0,0,0
XM_015811234.1,0,0,0,0
XM_015811235.1,0,0,0,0
XM_015811243.1,0,0,0,0
XM_015811246.1,0,0,0,0
XM_015811247.1,0,0,0,0
XM_015811248.1,0,0,0,0
XM_015811249.1,0,0,0,0
XM_015811251.1,0,0,0,3
XM_015811252.1,0,0,0,0
XM_015811253.1,1,0,0,1
XM_015811254.1,0,0,0,0
XM_015811258.1,0,0,20,0
XM_015811259.1,0,0,0,0
XM_015811260.1,0,0,0,0
XM_015811261.1,1,0,1,0
XM_015811262.2,1,0,1,1
XM_015811263.1,0,0,0,0
XM_015811264.1,1,5,7,10
XM_015811266.1,0,0,0,1
XM_015811267.1,1,0,1,0
XM_015811268.2,4,2,1043,7
XM_015811269.1,6,6,4860,3
XM_015811270.1,3,0,3853,12188
XM_015811271.2,1.66057,3,1260.2,20
XM_015811272.2,1.33943,0,634.799,0
XM_015811273.1,0,0,0,1
XM_015811274.1,0,3,1,0
XM_015811275.1,0,0,893,0
XM_015811276.2,0,0,1,2
XM_015811278.1,0,2,796.787,0
XM_015811279.1,0,1,0,0
XM_015811281.1,0,0,0,0
XM_015811282.1,0,0,0,0
XM_015811283.1,1.07E-05,0.00534599,4052,2.31E-06
XM_015811284.1,6.99999,3.99465,0,2
XM_015811285.1,0,0,0,0
XM_015811286.1,1,0,661,2573
XM_015811287.1,1,1,2,4
XM_015811289.1,1,1,3188,5
XM_015811290.1,3.73266,0,35.2588,11.4531
XM_015811291.2,0,0,0,165
XM_015811292.1,5864,1,76,6
XM_015811293.1,1,0,1,413
XM_015811294.1,0,0,0,0
XM_015811295.1,113,7,4007,20875
XM_015811296.1,0,1,0,0
XM_015811297.1,0,0,0,0
XM_015811298.1,0,0,0,0
XM_015811299.1,0,0,0,0
XM_015811301.2,0,0,0,0
XM_015811303.1,0,0,0,0
XM_015811304.1,0,0,0,0
XM_015811305.1,0,2,1,1
XM_015811306.1,1,0,1,0
XM_015811307.1,7,4,72,25961
XM_015811308.1,32883,57,42724,43823
XM_015811309.1,4,1,5563,3
XM_015811311.1,0,0,13.1491,2
XM_015811312.1,3,2,22.8509,0
XM_015811313.1,6,0,3823,5813
XM_015811314.1,0,0,0,0
XM_015811315.1,0,0,0,0
XM_015811316.1,0.554304,0.328253,704.167,0
XM_015811317.1,0,0,0,0
XM_015811318.1,2.4457,0.671747,2742.83,0
XM_015811320.1,0,0,0,0
XM_015811321.1,1,0,2,1
XM_015811322.1,2,3,1115,1
XM_015811323.1,4,1,713,3
XM_015811324.1,0,1,1,2
XM_015811325.1,0,0,0,0
XM_015811326.1,0,2,0.000853892,0.000377222
XM_015811327.1,3,0,2925,3
XM_015811328.1,0,0,0.999146,0.999623
XM_015811329.2,0,0,12,0
XM_015811330.1,0,1.22E-05,7465,0
XM_015811331.1,0.0268302,0.203193,0,0.0160466
XM_015811332.1,0,0,0,0
XM_015811333.1,2.97317,1.7968,0,1.98395
XM_015811334.1,0,9,22.8823,0
XM_015811335.1,8,0,3300.12,15424
XM_015811336.1,5,4,4409,15900
XM_015811339.1,0,0,0,0
XM_015811340.1,0,0,0,0
XM_015811341.1,0,0,0,0
XM_015811342.1,0,0,0,0
XM_015811343.1,0,0,0,2
XM_015811344.1,0,0,0,0
XM_015811345.1,0,0,0,0
XM_015811346.1,0,1,17,0
XM_015811347.2,3,1,1528,133
XM_015811348.1,3,0,4055,1
XM_015811350.1,0,0,0,1
XM_015811351.1,6,0,0,0
XM_015811352.1,0,4,2299,13
XM_015811353.1,3,1,6397,3
XM_015811354.1,0,0,0,0
XM_015811355.1,0,0,0,0
XM_015811356.1,0,0,0,0
XM_015811357.1,0,0,0,0
XM_015811358.1,0,0,0,0
XM_015811359.1,0,0,0,0
XM_015811360.1,0,0,0,0
XM_015811361.1,0,0,0,0
XM_015811362.1,0,1,10,0
XM_015811364.1,244,2,4811,7532
XM_015811365.1,0,0,1,2
XM_015811366.1,0,0,0,3
XM_015811367.1,4,0,5080,25.903
XM_015811369.2,0,3,0,1901.1
XM_015811372.1,0,0,0,0
XM_015811373.1,0,0,1,0
XM_015811374.1,1,1,6657,4
XM_015811375.1,0,0,0,1
XM_015811376.1,8019,2,6502,4
XM_015811377.1,0,0,2539,2
XM_015811378.1,0,0,0,0
XM_015811379.2,0,0,0,0
XM_015811380.1,0,0,0,0
XM_015811381.1,0,0,6,0
XM_015811382.1,0,0,0,0
XM_015811383.1,0,0,0,0
XM_015811384.1,0,0,0,0
XM_015811385.1,0,0,0,0
XM_015811386.1,0,0,0,0
XM_015811387.1,0,0,0,0
XM_015811388.1,0,0,3,1
XM_015811389.1,0,0,0,0
XM_015811390.1,0,0,0,0
XM_015811391.1,0,0,0,0
XM_015811392.2,0,0,0,0
XM_015811393.1,0,0,0,0
XM_015811394.1,0,0,0,1
XM_015811395.1,0,0,0,0
XM_015811396.1,1,3,129,10594
XM_015811401.1,1,0,440,200
XM_015811402.1,1,0,2,1
XM_015811403.1,0,0,0,0
XM_015811404.1,0,0,0,0
XM_015811405.2,0,1,1802,4
XM_015811406.1,0,0,0,0
XM_015811409.1,0,1,0,0
XM_015811410.1,0,0,1,1
XM_015811412.1,0,1,994,1326
XM_015811413.1,0,0,0,0
XM_015811414.1,1,0,3382,5
XM_015811415.2,0,0,1,0
XM_015811416.1,1,1,2744,289
XM_015811417.1,3,0,29,2
XM_015811419.1,1,1,488,36
XM_015811420.1,0,0,1,1
XM_015811421.1,11,9,1821,5
XM_015811423.1,22,23,83,4
XM_015811425.1,1,0,57,58
XM_015811427.1,0,1,3128,2
XM_015811428.1,0,0,2250.32,0
XM_015811429.1,0,2,667.679,2
XM_015811430.1,0,0,0,0
XM_015811431.1,5052,24,28621,18170
XM_015811432.1,2,4,1061,7
XM_015811433.1,17382,43,64413,32449
XM_015811434.1,0,0.0160228,0,7808
XM_015811435.1,2,0.983977,2755,0
XM_015811436.1,0,1,2281,2
XM_015811437.1,2,0,1964,1
XM_015811438.1,193,0,12346,2886
XM_015811439.1,1,0,1,0
XM_015811440.1,0,1,246,3
XM_015811441.1,5,4,1177,1
XM_015811442.1,2,1,371,481
XM_015811443.2,0,1,51,0
XM_015811444.1,300,4,6535,76
XM_015811445.1,0,0,0,0
XM_015811446.1,0,0,0,0
XM_015811449.1,0,1,0,0
XM_015811450.1,121,10,20775,323
XM_015811451.1,0,0,2082,1
XM_015811452.2,6980,9,2505,78
XM_015811453.1,4,3,10,11096
XM_015811454.1,0,0.129686,2794.37,0
XM_015811455.1,4855,3.87031,6116.63,43
XM_015811457.1,46,20,3304,38324
XM_015811458.2,0,0,0,0
XM_015811459.1,0,1,1,0
XM_015811461.1,0,0,2,0
XM_015811462.1,2,0,516,0
XM_015811464.1,0,0,0,0
XM_015811465.2,0.00012663,0.0101995,0.00052288,0.000693157
XM_015811466.1,0.0976536,0.25228,0.230739,0
XM_015811467.1,0.90222,0.737514,1.76874,5.99931
XM_015811468.1,0,6.06E-06,0,0
XM_015811470.1,0,1,1588,0
XM_015811471.1,0,0,2,1
XM_015811472.1,0,0,0,0
XM_015811473.2,15650,2,4,1
XM_015811474.1,0,0,0.5,0
XM_015811475.2,13,10,18568,8039
XM_015811476.2,0,0,0,0
XM_015811477.1,5,2,6055,2
XM_015811478.1,1,1,347,0
XM_015811481.1,0,0,0,0
XM_015811482.1,0,0,0,0
XM_015811483.1,0,1,1419,0
XM_015811484.1,0,0,0,2
XM_015811485.1,0,1,1673,1
XM_015811486.2,0,1.99968,8,1
XM_015811487.1,0,0,126,0
XM_015811488.1,0,0,0,0
XM_015811489.1,0,0,0,0
XM_015811490.1,1.52E-05,0.00107571,78.2136,0.000237775
XM_015811491.1,361.626,4.99892,4017.29,8080.76
XM_015811492.1,0,0,1,0
XM_015811493.1,0,0,0,1
XM_015811494.1,5360,14,25141,370
XM_015811495.1,0,0,1,0
XM_015811496.2,7,0,4114,12
XM_015811497.2,0,3,0,4.26E-07
XM_015811498.1,0,0,0,0
XM_015811500.1,0,0,0,0
XM_015811503.1,1,2,4217,2
XM_015811504.2,0,0,2,1
XM_015811506.1,0,0,0,0
XM_015811507.1,0,0,0,0
XM_015811509.1,0,0,20,1
XM_015811510.2,1,1,3,1
XM_015811511.1,0,0,75,1
XM_015811512.1,0,0,0,0
XM_015811513.1,0,0,0,0
XM_015811514.1,1692,2,3859,13
XM_015811515.1,0,0,6,7305
XM_015811517.1,137,11,6806,139
XM_015811518.1,0,0,0,0
XM_015811519.1,0,0,0,0
XM_015811520.1,0,0,0,0
XM_015811521.1,0,0,1,1
XM_015811522.1,0,0,0,0
XM_015811523.1,0,2,0,0
XM_015811524.1,0,0,0,0
XM_015811525.1,0,0,0,0
XM_015811526.1,1,2,1462,1
XM_015811527.1,0,1,1,1
XM_015811528.1,1,2,1,0
XM_015811529.1,2,3,4517,3
XM_015811530.1,6,5,30732,12
XM_015811531.1,0,0,0,0
XM_015811532.1,0,1,781.772,822
XM_015811533.1,12,13,10984,14288
XM_015811534.1,0,0,0,0
XM_015811537.1,0,0,2,1
XM_015811538.1,0,0,127,2
XM_015811540.1,0,0,1,0
XM_015811543.1,3.04E-07,0.000850673,0,8877
XM_015811544.1,0,0,0,2326
XM_015811545.1,0,0,0,0
XM_015811546.2,0,0,0,0
XM_015811548.1,0,0,40.8801,0
XM_015811550.1,0,0,0,0
XM_015811553.1,0,0,0,0
XM_015811554.2,0,0,0,0
XM_015811555.1,0,0,0,0
XM_015811556.1,0,0,0,1
XM_015811557.1,2,0,425,2
XM_015811558.1,2,4,405,127
XM_015811559.1,5.22E-06,0.00737898,0.0274973,0
XM_015811560.1,0,6.60E-05,4.36E-06,0
XM_015811561.1,4.20E-07,0.00212608,0.00273402,4
XM_015811562.1,0.999994,2.99043,1896.97,0
XM_015811563.1,3,3,4804,2
XM_015811564.1,0,2,0,0
XM_015811565.1,0,0,570,0
XM_015811566.1,1,0,0,0
XM_015811567.1,0,0,0,0
XM_015811568.2,20.8775,6,6672.94,1456.14
XM_015811570.1,3041,1,1,2
XM_015811571.1,2,0,0,1
XM_015811572.1,8,5,4495,5
XM_015811573.2,4,2,1107,4
XM_015811576.1,1,0,0,0
XM_015811578.1,0,2,3,11055
XM_015811579.1,0,0,0,0
XM_015811580.1,0,0,0,0
XM_015811581.1,0,0,0,0
XM_015811582.1,0,0,0,0
XM_015811583.1,0,0,0,0
XM_015811584.1,0,0,0,0
XM_015811585.1,0,0,0,0
XM_015811586.2,0,1,0,0
XM_015811587.1,1,0,0,0
XM_015811588.2,1.06046,1.42833,4.84E-06,1242.14
XM_015811589.2,6.93954,3.57167,4593,8464.86
XM_015811590.1,0,0,9854.98,3
XM_015811591.1,3,1,80.0188,0
XM_015811593.1,2,1,2,1
XM_015811594.1,0,0,125,2
XM_015811595.2,4.06905,12.03,7.08236,6.01548
XM_015811596.1,0,0,1,0
XM_015811597.1,4,8,1702,3938
XM_015811598.1,725,9,9976,6640
XM_015811599.1,1,0,1730,1
XM_015811600.1,349,4,7230,10
XM_015811601.1,2,0,969,1
XM_015811602.1,2,2,926,8
XM_015811603.1,3,4,2511,4
XM_015811604.2,318,1,2575,7
XM_015811606.1,0,0,0,0
XM_015811607.1,2,1,3,1
XM_015811608.1,0,0,0,0
XM_015811609.1,3,1,27,473.961
XM_015811610.2,0,0,0,0
XM_015811611.2,0,0,0,0
XM_015811613.1,0,0,5,0
XM_015811614.1,0,0,0,0
XM_015811615.1,1,1,45,2
XM_015811616.1,0,0,0,0
XM_015811617.1,0,0,0,0
XM_015811618.1,0,1,0,0
XM_015811619.1,4,2,675,6
XM_015811620.1,0,0,0,0
XM_015811622.1,1,5,3,0
XM_015811623.1,0,0,0,0
XM_015811624.1,0,0,1,0
XM_015811625.1,0,0,0,0
XM_015811626.1,0,0,0,1
XM_015811630.1,5,4,2336,1475
XM_015811631.1,0,0,0,0
XM_015811633.1,0,0,28.2814,0
XM_015811634.1,209,5,13574,24
XM_015811635.2,4,1,796,6
XM_015811636.1,0,1,0,0
XM_015811637.1,0,0,0,0
XM_015811638.1,8,9,5110,2777
XM_015811639.1,0,1,484,0
XM_015811640.1,0,0,1,0
XM_015811641.2,0,0,218,0
XM_015811642.2,0,0,0,0
XM_015811643.1,1,4,993.622,0
XM_015811644.1,4,0,1034.38,824
XM_015811646.1,8,11,5841,2696
XM_015811647.1,8.96E-06,0.0121408,8370,1.17E-05
XM_015811648.1,3.99999,5.98786,0,6.99999
XM_015811649.1,0,0,0,0
XM_015811650.1,0,2.12596,0,1.93851
XM_015811651.1,4.0263,0,22.5561,578.656
XM_015811652.1,2,2,3027,4
XM_015811653.1,448,0,1,0
XM_015811655.2,1,0,1,0
XM_015811657.1,5868,22,15407,7574
XM_015811660.1,0,0,143,2
XM_015811661.1,0,1,301,3
XM_015811662.1,0,0,0,0
XM_015811663.2,0,0,1362,0
XM_015811664.1,2.49794,1,0,0
XM_015811665.1,8,5,11974,13184
XM_015811666.1,153,2,6895,8826
XM_015811667.2,38,1,261,1870
XM_015811668.2,0,0,0,0
XM_015811670.1,0,0,746,0
XM_015811671.2,0,0,0,0
XM_015811672.1,0,0,0,0
XM_015811673.1,0,0,0,0
XM_015811674.1,2,1,3387,1
XM_015811675.1,0,0,0,0
XM_015811676.1,1,0,1006,6
XM_015811677.1,3.18864,3.76208,4362.62,2418.23
XM_015811678.1,0,0,0,0
XM_015811679.2,10,10,3633,6729
XM_015811680.1,0,0,0,0
XM_015811681.1,1,1,573,0
XM_015811682.1,0,0,0,0
XM_015811683.1,0,0,0,0
